StartFrame,EndFrame,NativeStartFrame,NativeEndFrame,TimingSearchStartFrame,TimingSearchEndFrame,StartBoundaryStatus,EndBoundaryStatus,TimingResolved,NativeTraceCrossesReturnLevel,TimingMaxExtensionFrames,SiteID,EventID,Session,SearchLimitSec
106,109,106,109,96,132,seed_not_below_return_level,seed_not_below_return_level,0,1,40,26,2,M401-01-baseline-awake,40
155,165,156,161,133,201,return_crossing,return_crossing,1,0,40,26,3,M401-01-baseline-awake,40
342,388,348,364,308,404,return_crossing,return_crossing,1,0,40,26,4,M401-01-baseline-awake,40
452,470,457,461,417,490,return_crossing,return_crossing,1,0,40,26,5,M401-01-baseline-awake,40
514,541,519,525,491,565,return_crossing,return_crossing,1,0,40,26,6,M401-01-baseline-awake,40
82,90,83,87,43,127,return_crossing,return_crossing,1,0,40,27,1,M401-01-baseline-awake,40
155,187,167,173,128,213,return_crossing,return_crossing,1,0,40,27,2,M401-01-baseline-awake,40
342,362,342,355,302,395,return_crossing,return_crossing,1,0,40,27,3,M401-01-baseline-awake,40
472,477,472,477,432,497,seed_not_below_return_level,seed_not_below_return_level,0,1,40,27,4,M401-01-baseline-awake,40
517,537,518,534,498,553,return_crossing,return_crossing,1,0,40,27,5,M401-01-baseline-awake,40
572,574,572,574,554,600,seed_not_below_return_level,seed_not_below_return_level,0,1,40,27,6,M401-01-baseline-awake,40
83,96,91,93,51,133,return_crossing,return_crossing,1,0,40,28,1,M401-01-baseline-awake,40
103,106,103,105,63,145,return_crossing,return_crossing,1,0,40,29,1,M401-01-baseline-awake,40
93,98,95,97,55,137,return_crossing,return_crossing,1,0,40,30,1,M401-01-baseline-awake,40
218,230,223,226,183,266,return_crossing,return_crossing,1,0,40,31,1,M401-01-baseline-awake,40
106,113,108,110,68,150,return_crossing,return_crossing,1,0,40,32,1,M401-01-baseline-awake,40
126,135,128,130,88,170,return_crossing,return_crossing,1,0,40,33,1,M401-01-baseline-awake,40
136,142,139,141,99,181,return_crossing,return_crossing,1,0,40,34,1,M401-01-baseline-awake,40
136,146,139,142,99,182,return_crossing,return_crossing,1,0,40,35,1,M401-01-baseline-awake,40
149,156,151,156,111,196,return_crossing,return_crossing,1,0,40,36,1,M401-01-baseline-awake,40
488,514,488,514,448,554,return_crossing,return_crossing,1,0,40,36,2,M401-01-baseline-awake,40
482,512,483,492,443,513,return_crossing,return_crossing,1,0,40,37,1,M401-01-baseline-awake,40
534,557,535,557,514,597,return_crossing,seed_not_below_return_level,0,1,40,37,2,M401-01-baseline-awake,40
253,279,264,274,224,314,return_crossing,return_crossing,1,0,40,38,1,M401-01-baseline-awake,40
204,223,219,222,179,262,return_crossing,return_crossing,1,0,40,39,1,M401-01-baseline-awake,40
558,570,558,570,518,600,return_crossing,return_crossing,1,0,40,40,1,M401-01-baseline-awake,40
206,222,217,219,177,259,return_crossing,return_crossing,1,0,40,41,1,M401-01-baseline-awake,40
226,235,231,233,191,273,return_crossing,return_crossing,1,0,40,42,1,M401-01-baseline-awake,40
241,250,246,248,206,288,return_crossing,return_crossing,1,0,40,43,1,M401-01-baseline-awake,40
325,333,327,329,287,369,return_crossing,return_crossing,1,0,40,44,1,M401-01-baseline-awake,40
440,448,442,445,402,485,return_crossing,return_crossing,1,0,40,44,2,M401-01-baseline-awake,40
348,393,370,372,330,412,return_crossing,return_crossing,1,0,40,45,1,M401-01-baseline-awake,40
405,409,405,407,365,419,return_crossing,return_crossing,1,0,40,46,1,M401-01-baseline-awake,40
430,442,431,433,420,473,return_crossing,return_crossing,1,0,40,46,2,M401-01-baseline-awake,40
560,573,564,566,524,600,return_crossing,return_crossing,1,0,40,47,1,M401-01-baseline-awake,40
429,450,443,446,403,486,return_crossing,return_crossing,1,0,40,48,1,M401-01-baseline-awake,40
578,590,585,587,545,600,return_crossing,return_crossing,1,0,40,49,1,M401-01-baseline-awake,40
2,12,7,12,2,17,return_crossing,seed_not_below_return_level,0,1,5,1,1,M401-03-baseline-iso,5
217,221,217,221,212,226,seed_not_below_return_level,seed_not_below_return_level,0,1,5,1,2,M401-03-baseline-iso,5
25,32,27,29,22,34,return_crossing,return_crossing,1,0,5,2,1,M401-03-baseline-iso,5
241,245,243,245,238,250,return_crossing,return_crossing,1,0,5,2,2,M401-03-baseline-iso,5
246,249,246,249,241,254,return_crossing,seed_not_below_return_level,0,1,5,3,1,M401-03-baseline-iso,5
281,285,281,283,276,288,return_crossing,return_crossing,1,0,5,3,2,M401-03-baseline-iso,5
307,311,309,311,304,316,return_crossing,seed_not_below_return_level,0,1,5,4,1,M401-03-baseline-iso,5
12,15,12,15,7,20,return_crossing,seed_not_below_return_level,0,1,5,5,1,M401-03-baseline-iso,5
36,40,37,40,32,45,return_crossing,return_crossing,1,0,5,5,2,M401-03-baseline-iso,5
255,259,255,258,250,263,seed_not_below_return_level,return_crossing,0,1,5,5,3,M401-03-baseline-iso,5
19,24,22,24,17,29,return_crossing,search_limit_unresolved,0,0,5,6,1,M401-03-baseline-iso,5
9,18,14,16,9,21,return_crossing,return_crossing,1,0,5,7,1,M401-03-baseline-iso,5
274,277,274,276,269,281,search_limit_unresolved,return_crossing,0,0,5,8,1,M401-03-baseline-iso,5
20,28,22,24,17,29,return_crossing,return_crossing,1,0,5,9,1,M401-03-baseline-iso,5
233,238,236,238,231,243,return_crossing,search_limit_unresolved,0,0,5,10,1,M401-03-baseline-iso,5
235,241,236,239,231,244,return_crossing,return_crossing,1,0,5,11,1,M401-03-baseline-iso,5
34,40,36,38,31,43,return_crossing,return_crossing,1,0,5,12,1,M401-03-baseline-iso,5
550,557,550,554,545,559,search_limit_unresolved,return_crossing,0,0,5,13,1,M401-03-baseline-iso,5
39,42,40,42,35,47,return_crossing,return_crossing,1,0,5,14,1,M401-03-baseline-iso,5
45,51,47,50,42,55,return_crossing,return_crossing,1,0,5,15,1,M401-03-baseline-iso,5
116,121,118,120,113,125,return_crossing,return_crossing,1,0,5,16,1,M401-03-baseline-iso,5
57,63,60,63,55,68,return_crossing,search_limit_unresolved,0,0,5,17,1,M401-03-baseline-iso,5
141,165,142,164,137,169,return_crossing,return_crossing,1,0,5,17,2,M401-03-baseline-iso,5
288,293,288,293,283,298,search_limit_unresolved,search_limit_unresolved,0,0,5,17,3,M401-03-baseline-iso,5
361,366,361,366,356,371,seed_not_below_return_level,seed_not_below_return_level,0,1,5,17,4,M401-03-baseline-iso,5
462,473,462,470,457,475,search_limit_unresolved,return_crossing,0,0,5,17,5,M401-03-baseline-iso,5
559,568,563,566,558,571,return_crossing,return_crossing,1,0,5,17,6,M401-03-baseline-iso,5
72,79,72,74,67,79,search_limit_unresolved,return_crossing,0,0,5,18,1,M401-03-baseline-iso,5
167,170,168,170,163,175,return_crossing,search_limit_unresolved,0,0,5,19,1,M401-03-baseline-iso,5
93,113,93,113,88,118,return_crossing,search_limit_unresolved,0,0,5,20,1,M401-03-baseline-iso,5
125,133,130,132,125,137,return_crossing,return_crossing,1,0,5,21,1,M401-03-baseline-iso,5
506,511,507,511,502,516,return_crossing,return_crossing,1,0,5,22,1,M401-03-baseline-iso,5
214,218,215,217,210,222,return_crossing,return_crossing,1,0,5,23,1,M401-03-baseline-iso,5
222,229,227,229,222,234,return_crossing,return_crossing,1,0,5,24,1,M401-03-baseline-iso,5
519,522,519,521,514,526,return_crossing,return_crossing,1,0,5,25,1,M401-03-baseline-iso,5
272,278,272,276,267,281,return_crossing,return_crossing,1,0,5,26,1,M401-03-baseline-iso,5
321,325,322,324,317,329,return_crossing,return_crossing,1,0,5,27,1,M401-03-baseline-iso,5
415,424,419,421,414,426,return_crossing,return_crossing,1,0,5,28,1,M401-03-baseline-iso,5
464,471,465,470,460,475,return_crossing,return_crossing,1,0,5,29,1,M401-03-baseline-iso,5
475,481,476,478,471,483,return_crossing,return_crossing,1,0,5,30,1,M401-03-baseline-iso,5
486,489,486,488,481,493,return_crossing,return_crossing,1,0,5,31,1,M401-03-baseline-iso,5
538,543,540,542,535,547,return_crossing,return_crossing,1,0,5,32,1,M401-03-baseline-iso,5
576,582,576,578,571,583,return_crossing,return_crossing,1,0,5,33,1,M401-03-baseline-iso,5
2,12,7,12,1,22,return_crossing,seed_not_below_return_level,0,1,10,1,1,M401-03-baseline-iso,10
217,221,217,221,207,231,seed_not_below_return_level,seed_not_below_return_level,0,1,10,1,2,M401-03-baseline-iso,10
25,32,27,29,17,39,return_crossing,return_crossing,1,0,10,2,1,M401-03-baseline-iso,10
241,245,243,245,233,255,return_crossing,return_crossing,1,0,10,2,2,M401-03-baseline-iso,10
246,249,246,249,236,259,return_crossing,seed_not_below_return_level,0,1,10,3,1,M401-03-baseline-iso,10
281,285,281,283,271,293,return_crossing,return_crossing,1,0,10,3,2,M401-03-baseline-iso,10
307,311,309,311,299,321,return_crossing,seed_not_below_return_level,0,1,10,4,1,M401-03-baseline-iso,10
12,15,12,15,2,25,return_crossing,seed_not_below_return_level,0,1,10,5,1,M401-03-baseline-iso,10
36,40,37,40,27,50,return_crossing,return_crossing,1,0,10,5,2,M401-03-baseline-iso,10
255,259,255,258,245,268,seed_not_below_return_level,return_crossing,0,1,10,5,3,M401-03-baseline-iso,10
19,32,22,24,12,34,return_crossing,return_crossing,1,0,10,6,1,M401-03-baseline-iso,10
9,18,14,16,4,26,return_crossing,return_crossing,1,0,10,7,1,M401-03-baseline-iso,10
266,277,274,276,264,286,return_crossing,return_crossing,1,0,10,8,1,M401-03-baseline-iso,10
20,28,22,24,12,34,return_crossing,return_crossing,1,0,10,9,1,M401-03-baseline-iso,10
233,245,236,238,226,248,return_crossing,return_crossing,1,0,10,10,1,M401-03-baseline-iso,10
235,241,236,239,226,249,return_crossing,return_crossing,1,0,10,11,1,M401-03-baseline-iso,10
34,40,36,38,26,48,return_crossing,return_crossing,1,0,10,12,1,M401-03-baseline-iso,10
550,557,550,554,540,564,search_limit_unresolved,return_crossing,0,0,10,13,1,M401-03-baseline-iso,10
39,42,40,42,30,52,return_crossing,return_crossing,1,0,10,14,1,M401-03-baseline-iso,10
45,51,47,50,37,60,return_crossing,return_crossing,1,0,10,15,1,M401-03-baseline-iso,10
116,121,118,120,108,130,return_crossing,return_crossing,1,0,10,16,1,M401-03-baseline-iso,10
57,72,60,63,50,73,return_crossing,return_crossing,1,0,10,17,1,M401-03-baseline-iso,10
141,165,142,164,132,174,return_crossing,return_crossing,1,0,10,17,2,M401-03-baseline-iso,10
279,300,288,293,278,303,return_crossing,return_crossing,1,0,10,17,3,M401-03-baseline-iso,10
361,366,361,366,351,376,seed_not_below_return_level,seed_not_below_return_level,0,1,10,17,4,M401-03-baseline-iso,10
462,473,462,470,452,480,search_limit_unresolved,return_crossing,0,0,10,17,5,M401-03-baseline-iso,10
559,568,563,566,553,576,return_crossing,return_crossing,1,0,10,17,6,M401-03-baseline-iso,10
72,79,72,74,62,84,search_limit_unresolved,return_crossing,0,0,10,18,1,M401-03-baseline-iso,10
167,176,168,170,158,180,return_crossing,return_crossing,1,0,10,19,1,M401-03-baseline-iso,10
93,113,93,113,83,123,return_crossing,search_limit_unresolved,0,0,10,20,1,M401-03-baseline-iso,10
125,133,130,132,120,142,return_crossing,return_crossing,1,0,10,21,1,M401-03-baseline-iso,10
506,511,507,511,497,521,return_crossing,return_crossing,1,0,10,22,1,M401-03-baseline-iso,10
214,218,215,217,205,227,return_crossing,return_crossing,1,0,10,23,1,M401-03-baseline-iso,10
222,229,227,229,217,239,return_crossing,return_crossing,1,0,10,24,1,M401-03-baseline-iso,10
519,522,519,521,509,531,return_crossing,return_crossing,1,0,10,25,1,M401-03-baseline-iso,10
272,278,272,276,262,286,return_crossing,return_crossing,1,0,10,26,1,M401-03-baseline-iso,10
321,325,322,324,312,334,return_crossing,return_crossing,1,0,10,27,1,M401-03-baseline-iso,10
415,424,419,421,409,431,return_crossing,return_crossing,1,0,10,28,1,M401-03-baseline-iso,10
464,471,465,470,455,480,return_crossing,return_crossing,1,0,10,29,1,M401-03-baseline-iso,10
475,481,476,478,466,488,return_crossing,return_crossing,1,0,10,30,1,M401-03-baseline-iso,10
486,489,486,488,476,498,return_crossing,return_crossing,1,0,10,31,1,M401-03-baseline-iso,10
538,543,540,542,530,552,return_crossing,return_crossing,1,0,10,32,1,M401-03-baseline-iso,10
576,582,576,578,566,588,return_crossing,return_crossing,1,0,10,33,1,M401-03-baseline-iso,10
2,12,7,12,1,32,return_crossing,seed_not_below_return_level,0,1,20,1,1,M401-03-baseline-iso,20
217,221,217,221,197,241,seed_not_below_return_level,seed_not_below_return_level,0,1,20,1,2,M401-03-baseline-iso,20
25,32,27,29,7,49,return_crossing,return_crossing,1,0,20,2,1,M401-03-baseline-iso,20
241,245,243,245,223,265,return_crossing,return_crossing,1,0,20,2,2,M401-03-baseline-iso,20
246,249,246,249,226,265,return_crossing,seed_not_below_return_level,0,1,20,3,1,M401-03-baseline-iso,20
281,285,281,283,266,303,return_crossing,return_crossing,1,0,20,3,2,M401-03-baseline-iso,20
307,311,309,311,289,331,return_crossing,seed_not_below_return_level,0,1,20,4,1,M401-03-baseline-iso,20
12,15,12,15,1,26,return_crossing,seed_not_below_return_level,0,1,20,5,1,M401-03-baseline-iso,20
36,40,37,40,27,60,return_crossing,return_crossing,1,0,20,5,2,M401-03-baseline-iso,20
255,259,255,258,235,278,seed_not_below_return_level,return_crossing,0,1,20,5,3,M401-03-baseline-iso,20
19,32,22,24,2,44,return_crossing,return_crossing,1,0,20,6,1,M401-03-baseline-iso,20
9,18,14,16,1,36,return_crossing,return_crossing,1,0,20,7,1,M401-03-baseline-iso,20
266,277,274,276,254,296,return_crossing,return_crossing,1,0,20,8,1,M401-03-baseline-iso,20
20,28,22,24,2,44,return_crossing,return_crossing,1,0,20,9,1,M401-03-baseline-iso,20
233,245,236,238,216,258,return_crossing,return_crossing,1,0,20,10,1,M401-03-baseline-iso,20
235,241,236,239,216,259,return_crossing,return_crossing,1,0,20,11,1,M401-03-baseline-iso,20
34,40,36,38,16,58,return_crossing,return_crossing,1,0,20,12,1,M401-03-baseline-iso,20
531,557,550,554,530,574,return_crossing,return_crossing,1,0,20,13,1,M401-03-baseline-iso,20
39,42,40,42,20,62,return_crossing,return_crossing,1,0,20,14,1,M401-03-baseline-iso,20
45,51,47,50,27,70,return_crossing,return_crossing,1,0,20,15,1,M401-03-baseline-iso,20
116,121,118,120,98,140,return_crossing,return_crossing,1,0,20,16,1,M401-03-baseline-iso,20
57,72,60,63,40,83,return_crossing,return_crossing,1,0,20,17,1,M401-03-baseline-iso,20
141,165,142,164,122,184,return_crossing,return_crossing,1,0,20,17,2,M401-03-baseline-iso,20
279,300,288,293,268,313,return_crossing,return_crossing,1,0,20,17,3,M401-03-baseline-iso,20
361,366,361,366,341,386,seed_not_below_return_level,seed_not_below_return_level,0,1,20,17,4,M401-03-baseline-iso,20
443,473,462,470,442,490,return_crossing,return_crossing,1,0,20,17,5,M401-03-baseline-iso,20
559,568,563,566,543,586,return_crossing,return_crossing,1,0,20,17,6,M401-03-baseline-iso,20
59,79,72,74,52,94,return_crossing,return_crossing,1,0,20,18,1,M401-03-baseline-iso,20
167,176,168,170,148,190,return_crossing,return_crossing,1,0,20,19,1,M401-03-baseline-iso,20
93,132,93,113,73,133,return_crossing,return_crossing,1,0,20,20,1,M401-03-baseline-iso,20
125,133,130,132,110,152,return_crossing,return_crossing,1,0,20,21,1,M401-03-baseline-iso,20
506,511,507,511,487,531,return_crossing,return_crossing,1,0,20,22,1,M401-03-baseline-iso,20
214,218,215,217,195,237,return_crossing,return_crossing,1,0,20,23,1,M401-03-baseline-iso,20
222,229,227,229,207,249,return_crossing,return_crossing,1,0,20,24,1,M401-03-baseline-iso,20
519,522,519,521,499,541,return_crossing,return_crossing,1,0,20,25,1,M401-03-baseline-iso,20
272,278,272,276,252,296,return_crossing,return_crossing,1,0,20,26,1,M401-03-baseline-iso,20
321,325,322,324,302,344,return_crossing,return_crossing,1,0,20,27,1,M401-03-baseline-iso,20
415,424,419,421,399,441,return_crossing,return_crossing,1,0,20,28,1,M401-03-baseline-iso,20
464,471,465,470,445,490,return_crossing,return_crossing,1,0,20,29,1,M401-03-baseline-iso,20
475,481,476,478,456,498,return_crossing,return_crossing,1,0,20,30,1,M401-03-baseline-iso,20
486,489,486,488,466,508,return_crossing,return_crossing,1,0,20,31,1,M401-03-baseline-iso,20
538,543,540,542,520,562,return_crossing,return_crossing,1,0,20,32,1,M401-03-baseline-iso,20
576,582,576,578,556,598,return_crossing,return_crossing,1,0,20,33,1,M401-03-baseline-iso,20
2,12,7,12,1,52,return_crossing,seed_not_below_return_level,0,1,40,1,1,M401-03-baseline-iso,40
217,221,217,221,177,261,seed_not_below_return_level,seed_not_below_return_level,0,1,40,1,2,M401-03-baseline-iso,40
25,32,27,29,1,69,return_crossing,return_crossing,1,0,40,2,1,M401-03-baseline-iso,40
241,245,243,245,203,285,return_crossing,return_crossing,1,0,40,2,2,M401-03-baseline-iso,40
246,249,246,249,206,265,return_crossing,seed_not_below_return_level,0,1,40,3,1,M401-03-baseline-iso,40
281,285,281,283,266,323,return_crossing,return_crossing,1,0,40,3,2,M401-03-baseline-iso,40
307,311,309,311,269,351,return_crossing,seed_not_below_return_level,0,1,40,4,1,M401-03-baseline-iso,40
12,15,12,15,1,26,return_crossing,seed_not_below_return_level,0,1,40,5,1,M401-03-baseline-iso,40
36,40,37,40,27,80,return_crossing,return_crossing,1,0,40,5,2,M401-03-baseline-iso,40
255,259,255,258,215,298,seed_not_below_return_level,return_crossing,0,1,40,5,3,M401-03-baseline-iso,40
19,32,22,24,1,64,return_crossing,return_crossing,1,0,40,6,1,M401-03-baseline-iso,40
9,18,14,16,1,56,return_crossing,return_crossing,1,0,40,7,1,M401-03-baseline-iso,40
266,277,274,276,234,316,return_crossing,return_crossing,1,0,40,8,1,M401-03-baseline-iso,40
20,28,22,24,1,64,return_crossing,return_crossing,1,0,40,9,1,M401-03-baseline-iso,40
233,245,236,238,196,278,return_crossing,return_crossing,1,0,40,10,1,M401-03-baseline-iso,40
235,241,236,239,196,279,return_crossing,return_crossing,1,0,40,11,1,M401-03-baseline-iso,40
34,40,36,38,1,78,return_crossing,return_crossing,1,0,40,12,1,M401-03-baseline-iso,40
531,557,550,554,510,594,return_crossing,return_crossing,1,0,40,13,1,M401-03-baseline-iso,40
39,42,40,42,1,82,return_crossing,return_crossing,1,0,40,14,1,M401-03-baseline-iso,40
45,51,47,50,7,90,return_crossing,return_crossing,1,0,40,15,1,M401-03-baseline-iso,40
116,121,118,120,78,160,return_crossing,return_crossing,1,0,40,16,1,M401-03-baseline-iso,40
57,72,60,63,20,102,return_crossing,return_crossing,1,0,40,17,1,M401-03-baseline-iso,40
141,165,142,164,103,204,return_crossing,return_crossing,1,0,40,17,2,M401-03-baseline-iso,40
279,300,288,293,248,327,return_crossing,return_crossing,1,0,40,17,3,M401-03-baseline-iso,40
361,366,361,366,328,406,seed_not_below_return_level,seed_not_below_return_level,0,1,40,17,4,M401-03-baseline-iso,40
443,473,462,470,422,510,return_crossing,return_crossing,1,0,40,17,5,M401-03-baseline-iso,40
559,568,563,566,523,600,return_crossing,return_crossing,1,0,40,17,6,M401-03-baseline-iso,40
59,79,72,74,32,114,return_crossing,return_crossing,1,0,40,18,1,M401-03-baseline-iso,40
167,176,168,170,128,210,return_crossing,return_crossing,1,0,40,19,1,M401-03-baseline-iso,40
93,132,93,113,53,153,return_crossing,return_crossing,1,0,40,20,1,M401-03-baseline-iso,40
