Session,SinkID,EventID,NativeStartFrame,NativeEndFrame,StartFrame,EndFrame,DurationSec,TimingSearchStartFrame,TimingSearchEndFrame,TimingMaxExtensionFrames,StartBoundaryStatus,EndBoundaryStatus,TimingResolved,NativeTraceCrossesReturnLevel,BaselineStatus,BaselineValidSamples,NormOxySinkAmp,EventArea_um2
ID13-20200917,2,5,1037,1044,1037,1057,21,1028,1064,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,19,NaN,1143.50075
ID13-20200917,3,1,8,10,8,10,3,1,30,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,7,NaN,832.6668
ID13-20200917,4,1,86,92,85,92,8,66,112,20,return_crossing,return_crossing,0,1,insufficient_clean_prebaseline,16,NaN,1653.1956
ID13-20200917,4,2,188,193,188,193,6,168,213,20,seed_not_below_return_level,seed_not_below_return_level,0,1,valid,20,0.0432362219335682,1345.295
ID13-20200917,4,3,305,307,292,312,21,285,327,20,return_crossing,return_crossing,1,0,valid,20,0.101318346551815,2499.88853333333
ID13-20200917,4,4,402,404,401,406,6,382,424,20,return_crossing,return_crossing,1,0,valid,20,0.083876595353962,1425.54066666667
ID13-20200917,4,5,527,540,523,540,18,507,560,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0613958923783467,2357.6042
ID13-20200917,4,6,594,599,594,599,6,574,619,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0485837553929843,3066.32853333333
ID13-20200917,4,7,726,733,726,741,16,706,753,20,return_crossing,return_crossing,1,0,valid,20,0.0813544111555985,1717.7293
ID13-20200917,4,8,776,785,767,792,26,756,805,20,return_crossing,return_crossing,1,0,valid,20,0.0728590105445791,1169.6986
ID13-20200917,4,9,852,864,852,865,14,832,884,20,return_crossing,return_crossing,1,0,valid,20,0.0998582971255899,1725.89910769231
ID13-20200917,4,10,1096,1106,1096,1106,11,1076,1126,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.0656006490762496,1093.2292
ID13-20200917,4,11,1183,1195,1183,1195,13,1163,1200,20,seed_not_below_return_level,seed_not_below_return_level,0,1,insufficient_clean_prebaseline,17,NaN,1558.14572307692
ID13-20200917,5,1,17,19,17,21,5,1,39,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,16,NaN,1687.9912
ID13-20200917,5,2,1186,1190,1185,1191,7,1166,1200,20,return_crossing,return_crossing,1,0,valid,20,0.106288473863857,2143.40896
ID13-20200917,6,1,20,27,20,30,11,1,47,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,19,NaN,1122.9673
ID13-20200917,6,2,80,84,75,100,26,60,104,20,return_crossing,return_crossing,1,0,valid,20,0.141485871002497,1686.85832
ID13-20200917,6,3,480,495,476,504,29,460,515,20,return_crossing,return_crossing,1,0,valid,20,-0.00791609226440048,2037.7679
ID13-20200917,7,1,28,36,28,36,9,8,48,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.170773803816282,2956.18742222222
ID13-20200917,7,2,60,66,58,69,12,49,76,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,14,NaN,6456.6068
ID13-20200917,7,3,87,92,87,92,6,77,102,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.178508344098495,1358.51193333333
ID13-20200917,7,4,112,115,112,128,17,103,135,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,11,NaN,3523.2568
ID13-20200917,7,5,309,313,309,313,5,289,328,20,search_limit_unresolved,search_limit_unresolved,0,0,insufficient_clean_prebaseline,19,NaN,2053.91144
ID13-20200917,7,6,343,356,343,367,25,329,376,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.078154282530517,3466.2082
ID13-20200917,7,7,415,452,415,461,47,395,472,20,return_crossing,return_crossing,1,0,valid,20,0.194720755973379,3684.39407368421
ID13-20200917,7,8,607,610,602,611,10,587,630,20,return_crossing,return_crossing,1,0,valid,20,0.261635924252147,1430.261
ID13-20200917,7,9,656,658,656,658,3,636,668,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0677857234616537,1344.35093333333
ID13-20200917,7,10,678,681,678,682,5,669,701,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,19,NaN,1923.0638
ID13-20200917,7,11,743,765,743,784,42,723,785,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,10,NaN,2984.64624347826
ID13-20200917,7,12,979,988,969,993,25,959,1008,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,9,NaN,3226.44224
ID13-20200917,7,13,1054,1077,1054,1090,37,1034,1097,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.127499714614834,8424.61491666667
ID13-20200917,7,14,1184,1196,1183,1196,14,1164,1200,20,return_crossing,recording_boundary_unresolved,0,0,insufficient_clean_prebaseline,0,NaN,3601.25123076923
ID13-20200917,8,1,29,34,19,36,18,9,48,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,18,NaN,1521.83546666667
ID13-20200917,8,2,62,65,60,66,7,49,85,20,return_crossing,return_crossing,1,0,valid,20,0.138948815817548,2369.1353
ID13-20200917,8,3,442,444,435,450,16,422,464,20,return_crossing,return_crossing,1,0,valid,20,0.0502599653379552,1172.5308
ID13-20200917,8,4,743,747,741,754,14,723,767,20,return_crossing,return_crossing,1,0,valid,20,0.283744608640317,1240.5036
ID13-20200917,8,5,878,880,869,886,18,858,900,20,return_crossing,return_crossing,1,0,valid,20,0.288582660523312,1795.6148
ID13-20200917,8,6,1045,1047,1037,1049,13,1025,1067,20,return_crossing,return_crossing,1,0,valid,20,0.16601956825594,1329.24586666667
ID13-20200917,8,7,1094,1100,1094,1112,19,1074,1120,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0613340613340615,2093.4004
ID13-20200917,9,1,30,35,30,37,8,10,55,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.15909336378084,1513.33886666667
ID13-20200917,9,2,76,99,63,99,37,56,119,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,13,NaN,4162.15391666667
ID13-20200917,9,3,285,289,269,289,21,265,309,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,13,NaN,1538.45104
ID13-20200917,10,1,30,36,30,49,20,10,49,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.170419923168632,1464.652
ID13-20200917,10,2,62,64,62,64,3,50,84,20,seed_not_below_return_level,seed_not_below_return_level,0,1,valid,20,0.0944620603200352,836.443066666667
ID13-20200917,10,3,354,358,354,359,6,334,378,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.0748308006640278,1508.99616
ID13-20200917,10,4,434,436,432,439,8,414,456,20,return_crossing,return_crossing,1,0,valid,20,0.0861842242584898,1232.95106666667
ID13-20200917,10,5,641,662,641,663,23,621,682,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0212524723163555,7184.77645454545
ID13-20200917,10,6,743,748,743,748,6,723,768,20,seed_not_below_return_level,seed_not_below_return_level,0,1,valid,20,0.107412262261025,1761.6284
ID13-20200917,10,7,851,861,837,861,25,831,878,20,return_crossing,seed_not_below_return_level,0,1,insufficient_clean_prebaseline,4,NaN,2469.16345454545
ID13-20200917,10,8,895,901,890,903,14,879,920,20,return_crossing,return_crossing,1,0,valid,20,0.129884533473045,5707.2876
ID13-20200917,10,9,940,949,937,951,15,921,962,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,12,NaN,2813.50748
ID13-20200917,10,10,975,983,972,991,20,963,998,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,9,NaN,2644.01604444444
ID13-20200917,10,11,1013,1019,1000,1021,22,999,1039,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,18,NaN,1027.684
ID13-20200917,10,12,1133,1151,1133,1155,23,1113,1171,20,seed_not_below_return_level,return_crossing,0,1,valid,20,0.0657777333252616,6879.2647368421
ID13-20200917,11,1,31,35,30,37,8,11,49,20,return_crossing,return_crossing,1,0,valid,20,0.147739488643693,2323.53688
ID13-20200917,11,2,63,65,59,69,11,50,75,20,return_crossing,return_crossing,1,0,valid,20,0.0648330058939099,1044.13773333333
ID13-20200917,11,3,86,92,86,97,12,76,112,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.141660254766179,2960.0536
ID13-20200917,11,4,308,310,308,314,7,288,327,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0551904940247181,908.192133333333
ID13-20200917,11,5,344,357,343,366,24,328,377,20,return_crossing,return_crossing,1,0,valid,20,0.094564332247557,2394.8274
ID13-20200917,11,6,438,443,419,461,43,418,463,20,return_crossing,return_crossing,1,0,valid,20,0.193768740795941,869.4854
ID13-20200917,11,7,635,642,624,642,19,615,662,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.122560688472322,5414.45835
ID13-20200917,11,8,746,748,734,748,15,726,760,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.153949456720791,793.016
ID13-20200917,11,9,772,774,770,774,5,761,794,20,return_crossing,return_crossing,1,0,valid,20,0.0571910258072883,825.114266666667
ID13-20200917,11,10,879,881,877,893,17,859,901,20,return_crossing,return_crossing,1,0,valid,20,0.247495811499661,1163.09013333333
ID13-20200917,11,11,979,988,970,988,19,959,999,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,9,NaN,2014.82708
ID13-20200917,11,12,1010,1012,1010,1013,4,1000,1032,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0286440627863668,1731.41826666667
ID13-20200917,11,13,1059,1068,1059,1068,10,1039,1081,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.08170275001662,1450.65284
ID13-20200917,11,14,1095,1099,1094,1107,14,1082,1119,20,return_crossing,return_crossing,1,0,valid,20,0.0229705556659755,1749.16672
ID13-20200917,11,15,1159,1163,1159,1163,5,1139,1177,20,return_crossing,return_crossing,1,0,valid,20,0.116090166789868,5450.28568
ID13-20200917,11,16,1192,1195,1183,1195,13,1178,1200,20,return_crossing,recording_boundary_unresolved,0,0,insufficient_clean_prebaseline,15,NaN,1132.88
ID13-20200917,12,1,446,465,446,476,31,426,485,20,return_crossing,return_crossing,1,0,valid,20,0.133210943826608,3142.3259
ID13-20200917,12,2,561,563,561,563,3,541,583,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,7,NaN,5313.2072
ID13-20200917,12,3,621,631,602,631,30,601,651,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,7,NaN,2748.77883636364
ID13-20200917,12,4,749,754,745,754,10,729,774,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.261640694799766,4369.14053333333
ID13-20200917,12,5,881,886,879,893,15,861,906,20,return_crossing,return_crossing,1,0,valid,20,0.175267821026397,3398.64
ID13-20200917,12,6,997,1034,997,1038,42,977,1048,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0218850577082146,4885.24687368421
ID13-20200917,12,7,1062,1064,1062,1067,6,1049,1084,20,return_crossing,return_crossing,1,0,valid,20,0.0813339534374747,745.812666666667
ID13-20200917,12,8,1196,1200,1184,1200,17,1176,1200,20,return_crossing,recording_boundary_unresolved,0,0,insufficient_clean_prebaseline,7,NaN,3107.48984
ID13-20200917,13,1,35,38,32,39,8,15,58,20,return_crossing,return_crossing,1,0,valid,20,0.154288368851983,2676.429
ID13-20200917,13,2,461,464,461,473,13,441,484,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0247846020952845,3473.6933
ID13-20200917,13,3,880,882,875,891,17,860,902,20,return_crossing,return_crossing,1,0,valid,20,0.253910126972176,1040.36146666667
ID13-20200917,14,1,36,38,32,45,14,16,58,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,13,NaN,1714.42506666667
ID13-20200917,15,1,36,38,32,38,7,16,58,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.128998299457446,1669.10986666667
ID13-20200917,15,2,312,334,312,335,24,292,354,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0511035188628926,7108.32944347826
ID13-20200917,15,3,453,465,453,465,13,433,485,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0357698289269049,1940.71058461538
ID13-20200917,16,1,37,43,35,50,16,17,63,20,return_crossing,return_crossing,1,0,valid,20,0.134136727108909,1739.78
ID13-20200917,17,1,39,45,32,51,20,19,65,20,return_crossing,return_crossing,1,0,valid,20,0.15459060361619,1884.6268
ID13-20200917,17,2,182,191,168,202,35,162,211,20,return_crossing,return_crossing,1,0,valid,20,0.130396764673735,2886.57824
ID13-20200917,17,3,339,341,331,343,13,319,361,20,return_crossing,return_crossing,1,0,valid,20,0.0604474377354717,1338.68653333333
ID13-20200917,17,4,579,581,573,600,28,559,601,20,return_crossing,return_crossing,1,0,valid,20,0.0508334481333518,1971.2112
ID13-20200917,17,5,1172,1176,1162,1183,22,1152,1196,20,return_crossing,return_crossing,1,0,valid,20,0.120450873752883,2321.27112
ID13-20200917,18,1,39,42,35,58,24,19,62,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,13,NaN,2987.971
ID13-20200917,18,2,465,468,445,475,31,445,488,20,return_crossing,return_crossing,1,0,valid,20,0.122617688044173,1182.4435
ID13-20200917,18,3,615,621,604,621,18,595,641,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,1,NaN,2980.2836
ID13-20200917,18,4,673,677,673,687,15,653,697,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0492326195518607,2578.43488
ID13-20200917,18,5,770,772,761,778,18,750,792,20,return_crossing,return_crossing,1,0,valid,20,0.0742811501597443,1635.12346666667
ID13-20200917,18,6,887,891,880,906,27,867,911,20,return_crossing,return_crossing,1,0,valid,20,0.149536045681656,1893.04248
ID13-20200917,18,7,974,979,973,979,7,954,990,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,9,NaN,2105.26866666667
ID13-20200917,18,8,1001,1003,1001,1003,3,991,1023,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0300485211660807,2677.37306666667
ID13-20200917,18,9,1085,1088,1084,1089,6,1065,1108,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,18,NaN,10222.8259
ID13-20200917,18,10,1196,1198,1186,1198,13,1176,1200,20,return_crossing,recording_boundary_unresolved,0,0,insufficient_clean_prebaseline,17,NaN,4076.47986666667
ID13-20200917,19,1,55,59,36,60,25,35,79,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,15,NaN,2951.1524
ID13-20200917,19,2,464,468,462,470,9,444,488,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,17,NaN,1983.67288
ID13-20200917,19,3,679,681,679,681,3,659,701,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.030421530852838,1164.97826666667
ID13-20200917,19,4,989,991,982,1011,30,969,1011,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,19,NaN,1387.778
ID13-20200917,20,1,156,158,156,171,16,136,178,20,return_crossing,return_crossing,1,0,valid,20,0.0600482800241399,1217.846
ID13-20200917,20,2,213,268,213,268,56,193,288,20,return_crossing,return_crossing,0,1,insufficient_clean_prebaseline,19,NaN,2650.3323
ID13-20200917,21,1,68,71,61,73,13,48,91,20,return_crossing,return_crossing,1,0,valid,20,0.0815457444490662,1770.125
ID13-20200917,21,2,260,264,259,265,7,240,284,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,10,NaN,2277.0888
ID13-20200917,21,3,318,329,318,333,16,298,340,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0582077812065107,1459.05503333333
ID13-20200917,21,4,351,356,344,366,23,341,376,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,14,NaN,2240.2702
ID13-20200917,21,5,419,430,417,435,19,399,450,20,return_crossing,return_crossing,1,0,valid,20,0.131899380240612,1957.99426666667
ID13-20200917,21,6,527,531,522,533,12,507,551,20,return_crossing,return_crossing,1,0,valid,20,0.125189352953906,1028.65504
ID13-20200917,21,7,744,750,744,750,7,724,770,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.179058331615677,1114.2684
ID13-20200917,21,8,852,855,851,870,20,832,875,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,18,NaN,2076.0026
ID13-20200917,21,9,978,1004,973,1004,32,958,1024,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,16,NaN,2199.46554074074
ID13-20200917,21,10,1095,1097,1093,1110,18,1075,1117,20,return_crossing,return_crossing,1,0,valid,20,0.0745321574532158,936.514133333333
ID13-20200917,21,11,1193,1195,1183,1195,13,1173,1200,20,return_crossing,recording_boundary_unresolved,0,0,insufficient_clean_prebaseline,18,NaN,840.219333333333
ID13-20200917,22,1,57,59,53,61,9,37,79,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,6,NaN,953.507333333333
ID13-20200917,22,2,363,387,363,387,25,343,407,20,seed_not_below_return_level,return_crossing,0,1,insufficient_clean_prebaseline,17,NaN,1918.645568
ID13-20200917,22,3,465,468,464,470,7,445,488,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,5,NaN,2472.5106
ID13-20200917,22,4,526,529,525,537,13,506,549,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,18,NaN,1513.8109
ID13-20200917,22,5,587,592,586,599,14,567,612,20,return_crossing,return_crossing,1,0,valid,20,0.075044287814255,1018.64793333333
ID13-20200917,22,6,733,744,722,744,23,713,764,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.102444526386569,1786.17413333333
ID13-20200917,22,7,805,807,805,807,3,785,827,20,return_crossing,seed_not_below_return_level,0,1,valid,20,0.0691538935807179,1708.76066666667
ID13-20200917,22,8,852,862,852,865,14,832,876,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,10,NaN,3123.14418181818
ID13-20200917,22,9,890,898,888,917,30,877,918,20,return_crossing,return_crossing,1,0,valid,20,0.110699781749869,2157.50702222222
ID13-20200917,22,10,1090,1093,1090,1095,6,1070,1113,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0528471223805166,960.1158
ID13-20200917,23,1,93,96,87,112,26,73,116,20,return_crossing,return_crossing,1,0,valid,20,0.149337214684445,5063.9736
ID13-20200917,23,2,447,459,445,465,21,427,470,20,return_crossing,return_crossing,1,0,valid,20,0.120535035719714,2347.67593846154
ID13-20200917,23,3,481,487,480,487,8,471,507,20,return_crossing,return_crossing,1,0,valid,20,0.0308000507723467,4645.6172
ID13-20200917,23,4,583,587,581,588,8,563,598,20,return_crossing,return_crossing,1,0,valid,20,0.085617123424685,5647.4068
ID13-20200917,23,5,610,613,610,613,4,599,633,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.11791730474732,2717.4959
ID13-20200917,23,6,663,669,658,672,15,643,689,20,return_crossing,return_crossing,1,0,valid,20,0.124370332515964,6453.37
ID13-20200917,24,1,125,127,125,128,4,105,147,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0380826674122381,3308.0096
ID13-20200917,25,1,165,171,161,177,17,145,191,20,return_crossing,return_crossing,1,0,valid,20,0.0857738593475112,5325.3452
ID13-20200917,25,2,706,743,704,758,55,686,763,20,return_crossing,return_crossing,1,0,valid,20,0.163240441369572,7849.21870526316
ID13-20200917,25,3,892,895,887,895,9,872,915,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0764804158158528,953.0353
ID13-20200917,26,1,98,101,93,104,12,78,121,20,return_crossing,return_crossing,1,0,valid,20,0.108304670885079,9057.3756
ID13-20200917,26,2,149,151,148,161,14,129,171,20,return_crossing,return_crossing,1,0,valid,20,0.0567789372052435,866.6532
ID13-20200917,26,3,765,796,748,796,49,745,816,20,return_crossing,return_crossing,1,0,valid,20,0.174526770957643,2881.2324625
ID13-20200917,27,1,101,103,98,106,9,81,123,20,return_crossing,return_crossing,1,0,valid,20,0.124268903942057,3925.4292
ID13-20200917,27,2,210,224,197,237,41,190,244,20,return_crossing,return_crossing,1,0,valid,20,0.0692410509575889,1873.02826666667
ID13-20200917,28,1,104,123,92,124,33,84,143,20,return_crossing,return_crossing,1,0,valid,20,0.0903425737158068,6224.89238
ID13-20200917,28,2,474,476,456,487,32,454,496,20,return_crossing,return_crossing,1,0,valid,20,0.0839187635713372,879.870133333333
ID13-20200917,28,3,888,890,879,910,32,868,910,20,return_crossing,return_crossing,1,0,valid,20,0.102367229722992,1916.45533333333
ID13-20200917,29,1,120,126,120,126,7,100,136,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.000433747311209319,3512.7372
ID13-20200917,29,2,146,164,146,164,19,137,184,20,search_limit_unresolved,search_limit_unresolved,0,0,insufficient_clean_prebaseline,19,NaN,2303.92016842105
ID13-20200917,29,3,467,472,461,484,24,447,492,20,return_crossing,return_crossing,1,0,valid,20,0.0380687093779016,2857.6898
ID13-20200917,29,4,758,760,756,772,17,738,780,20,return_crossing,return_crossing,1,0,valid,20,0.125652884195025,3128.63693333333
ID13-20200917,29,5,888,890,886,890,5,868,910,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0888789638231353,1978.76373333333
ID13-20200917,29,6,1115,1124,1109,1134,26,1095,1144,20,return_crossing,return_crossing,1,0,valid,20,0.0958584483764341,8218.47796
ID13-20200917,30,1,117,119,104,125,22,97,139,20,return_crossing,return_crossing,1,0,valid,20,0.0691174380595956,2207.22786666667
ID13-20200917,30,2,504,506,504,506,3,484,526,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.102655743113213,902.527733333333
ID13-20200917,31,1,454,456,436,469,34,434,476,20,return_crossing,return_crossing,1,0,valid,20,0.100872386129499,3483.606
ID13-20200917,32,1,139,147,127,155,29,119,167,20,return_crossing,return_crossing,1,0,valid,20,0.0313769653378793,3555.35506666667
ID13-20200917,32,2,388,392,381,394,14,368,412,20,return_crossing,return_crossing,1,0,valid,20,0.0714038762685321,2006.33048
ID13-20200917,32,3,789,796,773,802,30,769,816,20,return_crossing,return_crossing,1,0,insufficient_clean_prebaseline,13,NaN,1878.45665
ID13-20200917,32,4,1106,1110,1090,1115,26,1086,1130,20,return_crossing,return_crossing,1,0,valid,20,0.108097850464065,2262.36136
ID13-20200917,33,1,147,157,137,157,21,127,177,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0575012466914724,1552.56054545455
ID13-20200917,33,2,204,231,204,231,28,184,245,20,seed_not_below_return_level,search_limit_unresolved,0,1,valid,20,0.072392923649907,2104.5269
ID13-20200917,33,3,259,269,259,269,11,246,289,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0309660011922068,1589.12167272727
ID13-20200917,33,4,405,408,402,413,12,385,428,20,return_crossing,return_crossing,1,0,valid,20,0.0910627508979505,1171.1147
ID13-20200917,33,5,836,842,835,842,8,816,862,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,5,NaN,3626.0252
ID13-20200917,34,1,137,139,127,148,22,117,159,20,return_crossing,return_crossing,1,0,valid,20,0.0898788248626975,768.470266666667
ID13-20200917,34,2,794,797,794,817,24,774,817,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0415405777166437,1040.8335
ID13-20200917,35,1,690,692,688,702,15,670,712,20,return_crossing,return_crossing,1,0,valid,20,0.0553992642285221,927.073466666667
ID13-20200917,36,1,378,380,367,395,29,358,400,20,return_crossing,return_crossing,1,0,valid,20,0.0910008071025021,1208.40533333333
ID13-20200917,36,2,563,572,555,572,18,543,592,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.106291178356947,1898.70688
ID13-20200917,36,3,700,702,698,705,8,680,722,20,return_crossing,return_crossing,1,0,valid,20,0.0792617709305235,1221.62226666667
ID13-20200917,36,4,1177,1182,1177,1182,6,1157,1200,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.097205373094823,2769.8916
ID13-20200917,37,1,167,169,167,169,3,147,189,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0341874030864654,1093.2292
ID13-20200917,37,2,926,931,924,944,21,906,951,20,return_crossing,return_crossing,1,0,valid,20,0.11260722324742,1630.40313333333
ID13-20200917,38,1,377,391,366,396,31,357,411,20,return_crossing,return_crossing,1,0,valid,20,0.104003346913568,6939.64525333333
ID13-20200917,39,1,204,208,202,224,23,184,228,20,return_crossing,return_crossing,1,0,valid,20,0.0512700456514104,787.3516
ID13-20200917,39,2,254,257,241,269,29,234,277,20,return_crossing,return_crossing,1,0,valid,20,0.0643097387653946,1241.9197
ID13-20200917,39,3,406,409,405,413,9,386,429,20,return_crossing,return_crossing,1,0,valid,20,0.0755918864273755,1535.0524
ID13-20200917,39,4,907,910,895,910,16,887,927,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.106029106029106,10787.8498
ID13-20200917,39,5,945,956,945,958,14,928,976,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0420228073420541,4389.43796666667
ID13-20200917,39,6,1133,1135,1116,1135,20,1113,1152,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,16,NaN,1444.422
ID13-20200917,39,7,1169,1171,1162,1180,19,1153,1191,20,return_crossing,return_crossing,1,0,valid,20,0.0849610314634848,698.609333333333
ID13-20200917,40,1,247,249,247,249,3,227,269,20,search_limit_unresolved,search_limit_unresolved,0,0,valid,20,0.0393272322532771,774.134666666667
ID13-20200917,41,1,252,254,242,261,20,232,274,20,return_crossing,return_crossing,1,0,valid,20,0.0505697270129782,1036.5852
ID13-20200917,41,2,887,893,883,893,11,867,913,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0873999169256771,3624.4068
ID13-20200917,41,3,1025,1027,1024,1029,6,1005,1038,20,return_crossing,return_crossing,1,0,valid,20,0.130222794067854,4471.09973333333
ID13-20200917,41,4,1050,1053,1049,1058,10,1039,1070,20,return_crossing,return_crossing,1,0,valid,20,0.181241998116582,1600.193
ID13-20200917,41,5,1088,1092,1074,1094,21,1071,1112,20,return_crossing,return_crossing,1,0,valid,20,0.067603927112582,2526.3224
ID13-20200917,42,1,268,273,268,276,9,248,293,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0740981710402659,4847.78233333333
ID13-20200917,43,1,360,363,360,381,22,340,383,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0398065797426819,1695.0717
ID13-20200917,44,1,613,615,603,615,13,593,635,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.240606385681619,908.192133333333
ID13-20200917,45,1,392,395,392,397,6,372,415,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0390634055871102,2105.7407
ID13-20200917,46,1,1113,1115,1103,1115,13,1093,1135,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0667886550777675,1132.88
ID13-20200917,47,1,436,439,416,439,24,416,459,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.170061692468863,1260.329
ID13-20200917,48,1,442,444,442,460,19,422,464,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0745151412044914,932.737866666667
ID13-20200917,48,2,987,999,972,999,28,967,1019,20,return_crossing,search_limit_unresolved,0,0,insufficient_clean_prebaseline,17,NaN,2922.8304
ID13-20200917,49,1,479,484,468,503,36,459,504,20,return_crossing,return_crossing,1,0,valid,20,0.0246099115123949,1468.02366666667
ID13-20200917,50,1,698,700,688,700,13,678,720,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.0617559523809523,1019.592
ID13-20200917,50,2,1154,1162,1154,1182,29,1134,1182,20,search_limit_unresolved,return_crossing,0,0,insufficient_clean_prebaseline,11,NaN,2509.95857777778
ID13-20200917,51,1,602,604,600,604,5,582,624,20,return_crossing,search_limit_unresolved,0,0,valid,20,0.268760843084419,1181.97146666667
ID13-20200917,51,2,993,995,993,1007,15,973,1015,20,search_limit_unresolved,return_crossing,0,0,valid,20,0.0497621848309723,675.951733333333
