Session,EventRow,Cohort,Context,NativeStartFrame,NativeEndFrame,Status,OnsetFrame,FitStartFrame,FitEndFrame,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,RisingScore,PulseScore,SelectedScore,SelectedModel,SelectorStatus,ModelGapSec,CombinedProfileSpanSec,PlausibleModels,AmplitudeFraction,RiseFrames,Shape,DelayFrames,TruthOnsetFrame,Constructible,PulseTruncated,OnsetErrorSec,WithinFiveSec,NativeBaselineImposedFraction,NativeBaselineEffectPP,ProposedBaselineImposedFraction,BaselineEffectPP,PositiveBaselineFrames,BaselineUnderOnePercent,ControlResolved,SameOnsetAsControl,ShiftFromControlSec,AmplitudeStatus,ArithmeticValid,PositiveAmplitudeEligible,SignedRawAmplitude,ProvisionalPositiveAmplitude,ReferenceStartFrame,ReferenceEndFrame,ReferenceMean,NativePeakFrame,NativePeakValue,FirstHalfReferenceMean,SecondHalfReferenceMean,ReferenceHalfChangeFraction,FirstHalfAmplitude,SecondHalfAmplitude,PositiveAcrossReferenceHalves,OracleSourceAtObservedPeak,OracleImposedAtObservedPeak,OracleBaselineEffect,OracleBaselineImposedFraction,OracleReferencePositiveFrames,DecompositionResidual
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.02,7,quadratic,10,1160,1,0,NaN,0,0.00582718534246829,-0.599675256648147,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.02,7,quadratic,25,1145,1,0,NaN,0,0.0164708626269905,-1.64883257207229,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.02,23,gamma,10,1160,1,1,NaN,0,0.00480197519100733,-0.495849631746648,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.02,23,gamma,25,1145,1,1,NaN,0,0.0174857389672505,-1.78072875416251,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.02,23,exponential,10,1160,1,1,NaN,0,0.00499967114365241,-0.515970791947229,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.02,23,exponential,25,1145,1,1,NaN,0,0.0173778371758113,-1.77283684868368,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.02,23,quadratic,10,1160,1,1,NaN,0,0.000722462538025326,-0.0744636238330099,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.02,23,quadratic,25,1145,1,1,NaN,0,0.0100449900916757,-1.03220061327289,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,7,gamma,10,1160,1,1,NaN,0,0.0418001948108087,-4.33946222487889,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,7,gamma,25,1145,1,0,NaN,0,0.0659931206135258,-6.36404966700681,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,7,exponential,10,1160,1,1,NaN,0,0.0423624471630952,-4.52043073492876,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,7,exponential,25,1145,1,1,NaN,0,0.0914859355606448,-8.80308810257071,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,7,quadratic,10,1160,1,0,NaN,0,0.0291359267123401,-3.12918207477515,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,7,quadratic,25,1145,1,0,NaN,0,0.0823543131349533,-7.74233652752515,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,23,gamma,10,1160,1,1,NaN,0,0.024009875955036,-2.62036660543463,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,23,gamma,25,1145,1,1,NaN,0,0.087428694836253,-8.93067801597909,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,23,exponential,10,1160,1,1,NaN,0,0.0249983557182618,-2.72092679126721,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,23,exponential,25,1145,1,1,NaN,0,0.0868891858790564,-8.94804774314291,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,23,quadratic,10,1160,1,1,NaN,0,0.00361231269012774,-0.391240800165171,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.1,23,quadratic,25,1145,1,1,NaN,0,0.0502249504583787,-5.3528493106517,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,7,gamma,10,1160,1,1,NaN,0,0.0836003896216173,-8.99016775925321,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,7,gamma,25,1145,1,0,NaN,0,0.131986241227051,-12.1495215884678,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,7,exponential,10,1160,1,1,NaN,0,0.0847248943261905,-9.42777246291919,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,7,exponential,25,1145,1,1,NaN,0,0.182971871121289,-17.056046321123,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,7,quadratic,10,1160,1,0,NaN,0,0.0582718534246802,-6.62215704876294,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,7,quadratic,25,1145,1,0,NaN,0,0.164708626269907,-14.4704913530445,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,23,gamma,10,1160,1,1,NaN,0,0.048019751910072,-5.57898087682005,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,23,gamma,25,1145,1,1,NaN,0,0.174857389672506,-17.9198885805942,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,23,exponential,10,1160,1,1,NaN,0,0.0499967114365238,-5.77942166191925,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,23,exponential,25,1145,1,1,NaN,0,0.173778371758113,-18.077818177768,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,23,quadratic,10,1160,1,1,NaN,0,0.0072246253802557,-0.837508660015751,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,16,additional,selection,1170,1182,insufficient_clean_context,NaN,1157,1174,NaN,NaN,NaN,NaN,onset_unresolved,NaN,NaN,NaN,none,insufficient_clean_context,NaN,NaN,0,0.2,23,quadratic,25,1145,1,1,NaN,0,0.100449900916757,-11.1459125232465,NaN,NaN,NaN,0,0,0,NaN,onset_unresolved,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,7,gamma,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,7,gamma,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,7,exponential,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,7,exponential,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,7,quadratic,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,7,quadratic,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,23,gamma,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,23,gamma,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,23,exponential,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,23,exponential,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,23,quadratic,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.02,23,quadratic,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,7,gamma,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,7,gamma,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,7,exponential,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,7,exponential,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,7,quadratic,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,7,quadratic,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,23,gamma,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,23,gamma,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,23,exponential,10,-7,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
ID13-20200917,17,additional,selection,3,12,construction_unavailable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,construction_unavailable,NaN,NaN,NaN,none,construction_unavailable,NaN,NaN,0,0.1,23,exponential,25,-22,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,construction_unavailable,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
