Status,OnsetFrame,BestCandidateFrame,FitStartFrame,FitEndFrame,ScoreImprovement,ProfileStartFrame,ProfileEndFrame,ProfileSpanSec,BaselineSlopePerSecOverFitMedian,PostSlopePerSecOverFitMedian,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,Session,Case,EventRow,TraceKind,LocalRow,IsPreselectedMatch,NativeStartFrame,NativeEndFrame,StoredAmplitude,StoredBaselineStatus,OnsetOffsetFromImposedStart,NativeBaselineImposedFraction,ProposedBaselineImposedFraction,ProposedBaselinePositiveFrames,CounterfactualPeakFraction,BaselineEffectPercentagePoints
overlapping_detection_in_fit,NaN,NaN,471,535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,14,constructed,41,0,531,552,0.00305081846300793,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,471,535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,14,source,41,0,531,552,0.00305081846300793,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,639,581,645,8.89386973044437,638,641,3,0.000475058404515055,-0.00525238697060056,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,15,constructed,44,0,641,650,-0.0121562181995277,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,639,581,645,8.89386973044437,638,641,3,0.000475058404515055,-0.00525238697060056,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,15,source,44,0,641,650,-0.0121562181995277,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,624,688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,16,constructed,47,0,684,695,0.00069281359476847,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,624,688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,16,source,47,0,684,695,0.00069281359476847,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-36,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,17,constructed,50,0,24,53,0.176995200598061,valid,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-36,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,17,source,50,0,24,53,0.176995200598061,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-23,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,18,constructed,53,0,37,46,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-23,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,18,source,53,0,37,46,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-9,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,19,constructed,56,0,51,63,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-9,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,19,source,56,0,51,63,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,73,137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,20,constructed,59,1,133,143,0.103870235505943,valid,NaN,0.0352017833552121,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,73,137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,20,source,59,1,133,143,0.103870235505943,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,191,255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,21,constructed,62,0,251,265,0.156550334681372,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,191,255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,21,source,62,0,251,265,0.156550334681372,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,295,359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,22,constructed,65,0,355,370,0.144216057171552,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,295,359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,22,source,65,0,355,370,0.144216057171552,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,312,376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,23,constructed,68,0,372,389,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,312,376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,23,source,68,0,372,389,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,298,362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,24,constructed,71,0,358,369,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,298,362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,24,source,71,0,358,369,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,306,370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,25,constructed,74,0,366,378,0.0668845998971459,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,306,370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,25,source,74,0,366,378,0.0668845998971459,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,320,384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,26,constructed,77,0,380,398,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,320,384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,26,source,77,0,380,398,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,318,382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,27,constructed,80,0,378,398,0.0183055719006787,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,318,382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,27,source,80,0,378,398,0.0183055719006787,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,452,516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,28,constructed,83,0,512,523,0.0876156992716286,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,452,516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,28,source,83,0,512,523,0.0876156992716286,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,378,442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,29,constructed,86,0,438,452,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,378,442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,29,source,86,0,438,452,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,456,520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,30,constructed,89,0,516,527,0.133008336244079,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,456,520,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,30,source,89,0,516,527,0.133008336244079,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,389,453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,31,constructed,92,0,449,458,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,389,453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,31,source,92,0,449,458,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,556,620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,32,constructed,95,0,616,630,0.0957234083959616,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,556,620,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,32,source,95,0,616,630,0.0957234083959616,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,814,764,828,6.06129791907967,811,816,5,-0.000373106047180735,0.00578972859026406,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,33,constructed,98,0,824,834,0.100250693667393,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,814,764,828,6.06129791907967,811,816,5,-0.000373106047180735,0.00578972859026406,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,33,source,98,0,824,834,0.100250693667393,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,561,625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,34,constructed,101,0,621,631,0.0510424291159873,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,561,625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,34,source,101,0,621,631,0.0510424291159873,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,779,759,823,-2.06259148135834,779,816,37,-0.00333216107913257,-0.000184141201378644,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,35,constructed,104,0,819,835,0.089886876461806,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,779,759,823,-2.06259148135834,779,816,37,-0.00333216107913257,-0.000184141201378644,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,35,source,104,0,819,835,0.089886876461806,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,601,665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,36,constructed,107,0,661,676,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,601,665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,36,source,107,0,661,676,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,670,734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,37,constructed,110,0,730,739,0.0780427976339793,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,670,734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,37,source,110,0,730,739,0.0780427976339793,valid,NaN,NaN,NaN,NaN,NaN,NaN
resolved,814,814,764,828,19.7707299418403,812,816,4,-0.000995619154929471,0.00607461741742302,794,813,2627.44659803512,0.104349308481458,provisional_valid,FB2312-baseline-awake,growing_clean,38,constructed,113,0,824,833,0.0977781895716792,valid,NaN,0,0,0,0.104349308481458,0
resolved,814,814,764,828,19.7707299418403,812,816,4,-0.000995619154929471,0.00607461741742302,794,813,2627.44659803512,0.104349308481458,provisional_valid,FB2312-baseline-awake,growing_clean,38,source,113,0,824,833,0.0977781895716792,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,794,858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,39,constructed,116,0,854,867,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,794,858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,39,source,116,0,854,867,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,917,878,942,-0.137408559836627,906,927,21,0.000901856490601267,-0.00162184297475457,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,40,constructed,119,0,938,947,0.0350171637169827,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,917,878,942,-0.137408559836627,906,927,21,0.000901856490601267,-0.00162184297475457,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,growing_clean,40,source,119,0,938,947,0.0350171637169827,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-59,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,1,constructed,2,0,1,18,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-59,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,1,source,2,0,1,18,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,166,144,208,7.1508361636357,164,179,15,-0.000489510923908966,0.000521956978197364,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,2,constructed,5,0,204,213,0.00319621440326907,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,166,144,208,7.1508361636357,164,179,15,-0.000489510923908966,0.000521956978197364,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,2,source,5,0,204,213,0.00319621440326907,valid,NaN,NaN,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,363,342,406,13.6648586981189,362,366,4,0.00149923887140742,-0.000296964508988955,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,3,constructed,8,0,402,413,-0.00234622664464919,valid,NaN,0,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,363,342,406,13.6648586981189,362,366,4,0.00149923887140742,-0.000296964508988955,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,3,source,8,0,402,413,-0.00234622664464919,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,411,475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,4,constructed,11,0,471,490,0.00107369934556127,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,411,475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,4,source,11,0,471,490,0.00107369934556127,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,434,498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,5,constructed,14,0,494,503,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,434,498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,5,source,14,0,494,503,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,471,535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,6,constructed,17,0,531,552,0.00729212311103859,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,471,535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,6,source,17,0,531,552,0.00729212311103859,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,640,581,645,-1.64304281645574,638,641,3,0.000273974894778529,-0.0036198584875405,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,7,constructed,20,0,641,650,-0.00647368733109602,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,640,581,645,-1.64304281645574,638,641,3,0.000273974894778529,-0.0036198584875405,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,7,source,20,0,641,650,-0.00647368733109602,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-59,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,8,constructed,23,0,1,23,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-59,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,8,source,23,0,1,23,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
resolved,175,175,144,208,24.0210943008141,172,178,6,-0.000478523961736432,0.00080874162865746,155,174,535.853923379648,0.0192019469306366,provisional_valid,FB2312-baseline-awake,shrinking_clean,9,constructed,26,0,204,214,0.00590742328557808,valid,NaN,0,0,0,0.0192019469306366,0
resolved,175,175,144,208,24.0210943008141,172,178,6,-0.000478523961736432,0.00080874162865746,155,174,535.853923379648,0.0192019469306366,provisional_valid,FB2312-baseline-awake,shrinking_clean,9,source,26,0,204,214,0.00590742328557808,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,324,264,328,-1.32958468664264,322,324,2,-3.96554650904863e-05,-0.00330207819513908,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,10,constructed,29,0,324,333,0.00607445922815567,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,324,264,328,-1.32958468664264,322,324,2,-3.96554650904863e-05,-0.00330207819513908,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,10,source,29,0,324,333,0.00607445922815567,valid,NaN,NaN,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,365,342,406,30.2731608136903,362,367,5,0.00173471417905821,-0.000493665865925708,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,11,constructed,32,0,402,412,-0.00594581199191849,valid,NaN,0,NaN,NaN,NaN,NaN
not_a_rising_change,NaN,365,342,406,30.2731608136903,362,367,5,0.00173471417905821,-0.000493665865925708,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,11,source,32,0,402,412,-0.00594581199191849,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,411,475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,12,constructed,35,0,471,490,-0.0132073831535142,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,411,475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,12,source,35,0,471,490,-0.0132073831535142,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,434,498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,13,constructed,38,0,494,503,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,434,498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,13,source,38,0,494,503,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,471,535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,14,constructed,41,0,531,552,0.00305081846300793,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,471,535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,14,source,41,0,531,552,0.00305081846300793,valid,NaN,NaN,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,639,581,645,8.89231958328205,638,641,3,0.00047510570795025,-0.00525154971258657,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,15,constructed,44,0,641,650,-0.0121499733767806,valid,NaN,0,NaN,NaN,NaN,NaN
insufficient_improvement,NaN,639,581,645,8.89231958328205,638,641,3,0.00047510570795025,-0.00525154971258657,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,15,source,44,0,641,650,-0.0121499733767806,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,624,688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,16,constructed,47,0,684,695,0.0006981748802571,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,624,688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,16,source,47,0,684,695,0.0006981748802571,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-36,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,17,constructed,50,0,24,53,0.176013448626567,valid,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-36,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,17,source,50,0,24,53,0.176013448626567,valid,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-23,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,18,constructed,53,0,37,46,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-23,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,18,source,53,0,37,46,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-9,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,19,constructed,56,0,51,63,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
recording_boundary_unresolved,NaN,NaN,-9,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,19,source,56,0,51,63,NaN,insufficient_clean_prebaseline,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,191,255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,20,constructed,59,0,251,265,0.156549493532634,valid,NaN,0,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,191,255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,20,source,59,0,251,265,0.156549493532634,valid,NaN,NaN,NaN,NaN,NaN,NaN
overlapping_detection_in_fit,NaN,NaN,295,359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,onset_unresolved,FB2312-baseline-awake,shrinking_clean,21,constructed,62,0,355,370,NaN,insufficient_clean_prebaseline,NaN,0,NaN,NaN,NaN,NaN
