RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,NativeFilteredMean,NativeZMean,RawExtremeFrame,RawChangeAtExtremePercent,CubicTrendContributionPercent,ResidualContributionPercent,DetrendedChangeAtRawExtreme,SpatialZChangeAtRawExtreme,TemporalZChangeAtRawExtreme,SourceRawSHA256
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,2,6,9,493,503,493,503,17676,20,1,0,19,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.615792419281391,0.661083249720606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,2,7,10,531,553,531,553,16928,20,20,0,0,0,648.036259451796,648.036259451796,valid,valid,0.00728828692485952,0.00728828692485952,0,1,0,Awake_immobile,0.970467971782477,1.01452863660355,540,0.728828692485952,0.0611176019588365,0.667711090527116,4.32700968149254,0.21510696626659,0.637576054444843,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,2,8,11,641,650,641,650,16195,20,20,0,0,0,654.124439641865,654.124439641865,valid,valid,-0.00647368733109602,-0.00647368733109602,0,1,1,Awake_immobile,0.833602055862808,0.911000991663462,641,-0.647368733109602,-0.0191839469008049,-0.628184786208797,-4.1091105167098,0.415161069481752,1.23759903602624,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,1,12,1,24,1,24,12559,20,0,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.664162042559493,0.685318255255605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,2,13,204,214,204,214,12461,20,20,0,0,0,542.950405264425,542.950405264425,valid,valid,0.00587980114415293,0.00587980114415293,0,1,0,Awake_immobile,0.560890346552662,0.619749821788506,214,0.587980114415293,0.573063329595863,0.0149167848194167,0.0809908173266218,0.10561795898156,0.328271351454028,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,3,14,324,333,324,333,11780,20,20,0,0,0,557.739384550085,557.739384550085,valid,valid,0.00607732376846692,0.00607732376846692,0,1,0,Awake_immobile,0.867322275433784,0.923872478030007,333,0.607732376846692,0.351991752756337,0.255740624090339,1.42636633220472,-0.0510498661185248,-0.158662778966022,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,4,15,402,412,402,412,12879,20,20,0,0,0,580.465750446463,580.465750446463,valid,valid,-0.00598414750149637,-0.00598414750149637,0,1,1,Awake_immobile,0.568076625616022,0.608549159744837,410,-0.598414750149637,0.249214262448001,-0.847629012597613,-4.92019598927036,0.205812475624616,0.6327686120933,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,5,16,428,438,428,438,11478,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.655334621374401,0.706839854840803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,6,17,471,491,471,491,12518,20,20,0,0,0,584.23451030516,584.23451030516,valid,valid,-0.00918849818517853,-0.00918849818517853,0,1,1,Awake_immobile,0.759106650583135,0.796450967275192,491,-0.918849818517853,0.26121123577219,-1.18006105429007,-6.89432405519645,0.254365540949021,0.785785714393757,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,7,18,493,503,493,503,11517,20,1,0,19,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.63062429483724,0.680106758258059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,8,19,531,553,531,553,12403,20,20,0,0,0,583.971398048859,583.971398048859,valid,valid,0.00303103111077422,0.00303103111077422,0,1,0,Awake_immobile,0.987641825252139,1.03433803897146,540,0.303103111077422,0.116528260626838,0.186574850450536,1.08954366388546,0.208629035726525,0.644047689247381,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,9,20,641,650,641,650,13180,20,20,0,0,0,596.27096737481,596.27096737481,valid,valid,-0.0121952109451718,-0.0121952109451718,0,1,1,Awake_immobile,0.84329204926451,0.921021704294934,650,-1.21952109451718,0.00843983094739682,-1.22796092546458,-7.32197476921024,0.317078614783505,0.969456039235565,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,10,21,683,695,683,695,11521,20,20,0,0,0,574.227623470185,574.227623470185,valid,valid,3.04655164929027e-05,3.04655164929027e-05,0,1,0,Awake_immobile,0.51540036592515,0.542715574559714,691,0.00304655164929027,-0.0154052003521228,0.018451752001418,0.105955311341704,0.112302053256646,0.351654654533609,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,3,11,22,1063,1075,1063,1075,12620,20,20,0,0,0,571.033510301109,571.033510301109,valid,valid,0.00587531193787738,0.00587531193787738,0,1,0,Awake_immobile,0.207206856937711,0.236154825930551,1065,0.587531193787738,-0.133165204000191,0.720696397787923,4.11541804076375,-0.104987059370914,-0.325259923579773,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,4,1,23,17,46,17,46,24252,20,13,1,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.122028005048845,0.130459055162433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,4,2,24,253,266,253,266,16691,20,20,0,0,0,5656.78279611767,5656.78279611767,valid,valid,0.140623960656922,0.140623960656922,0,1,0,Awake_immobile,0.393854105823976,0.419919879340401,262,14.0623960656922,1.77541001638055,12.2869860493117,695.048113023784,0.747095372479674,0.462782223380719,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,4,3,25,356,395,356,395,25933,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.253564929707139,0.265077986771845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,4,4,26,448,468,448,468,27016,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.148599593145799,0.161967968774438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,4,5,27,1150,1160,1150,1160,10157,20,20,0,0,0,5663.26270060057,5663.26270060057,valid,valid,0.0540412148468841,0.0540412148468841,0,1,0,Awake_immobile,0.131453820901767,0.141914881849356,1156,5.40412148468841,-0.973975984980977,6.3780974696694,361.208414271066,0.489860490842545,0.304429161246039,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,5,1,28,661,673,661,673,6491,20,20,0,0,0,5807.28636573718,5807.28636573718,valid,valid,0.0596511602445641,0.0596511602445641,0,1,0,Awake_immobile,0.201729242967481,0.213503327439968,665,5.96511602445641,-0.281485208542911,6.24660123299935,362.758018218848,0.311720101313967,0.193310315528519,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,6,1,29,511,523,511,523,8973,20,20,0,0,0,4340.84242728185,4340.84242728185,valid,valid,0.091178827576546,0.091178827576546,0,1,0,Awake_immobile,0.211498055716165,0.22557559705246,513,9.1178827576546,0.266591325436422,8.85129143221818,384.220613170757,0.292361815728032,0.164883254771549,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,7,1,30,24,39,24,39,5468,20,20,0,0,0,1570.50656547184,1570.50656547184,valid,valid,0.170497001704763,0.170497001704763,0,1,0,Awake_immobile,0.128205013233311,0.135297994403469,39,17.0497001704763,7.54913327280498,9.50056689767128,149.207027431954,-0.0255570330447062,-0.0691802603460788,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,7,2,31,515,526,515,526,1673,20,20,0,0,0,2921.84079497908,2921.84079497908,valid,valid,0.114569331722515,0.114569331722515,0,1,0,Awake_immobile,0.200282924741328,0.211685390735739,524,11.4569331722515,0.680145294703253,10.7767878775482,314.880583757308,0.37732515300498,0.370585510658729,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,7,3,32,1190,1200,1190,1200,3952,20,20,0,0,0,2674.46428390688,2674.46428390688,valid,valid,0.0508650383022286,0.0508650383022286,0,1,0,Awake_immobile,0.185149171638135,0.215779760609814,1192,5.08650383022286,-0.453375402285091,5.53987923250799,148.16209364671,0.152548203795533,0.158945330512629,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,8,1,33,355,364,355,364,12104,20,20,0,0,0,4455.00776602776,4455.00776602776,valid,valid,0.151427745283339,0.151427745283339,0,1,0,Awake_immobile,0.34484369597733,0.374696147746173,358,15.1427745283339,0.839041613800347,14.3037329145335,637.232411911404,0.442157155426248,0.340157533964994,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,8,2,34,660,671,660,671,24878,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.238445630001496,0.250746463672077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,9,1,35,37,53,37,53,5725,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.133947267825093,0.152910689253855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,9,2,36,249,274,249,274,7953,20,20,0,0,0,5767.61056205206,5767.61056205206,valid,valid,0.154965187252544,0.154965187252544,0,1,0,Awake_immobile,0.274537853568987,0.310330844177657,262,15.4965187252544,2.01674583123026,13.4797728940241,777.46080387729,0.858196584790242,0.523202486247952,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,9,3,37,355,366,355,366,5643,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.323598834972732,0.370109837702549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,9,4,38,448,467,448,467,1896,20,20,0,0,0,5657.46563818565,5657.46563818565,valid,valid,0.193479097345035,0.193479097345035,0,1,0,Awake_immobile,0.234148114249615,0.28234215449654,462,19.3479097345035,1.13961488836712,18.2082948461363,1030.12802583075,1.08403245298011,0.672036025309736,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,9,5,39,511,528,511,528,5693,20,20,0,0,0,6329.91616019673,6329.91616019673,valid,valid,0.103117947796995,0.103117947796995,0,1,0,Awake_immobile,0.19930764092421,0.221222772994288,528,10.3117947796995,0.747212245220874,9.56458253447861,605.43005229361,0.522427307576201,0.342214846828049,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,9,6,40,1144,1161,1144,1161,4821,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.11296872458775,0.126644068917589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,10,1,41,24,35,24,35,5645,20,20,0,0,0,3567.01715677591,3567.01715677591,valid,valid,0.0937951826362543,0.0937951826362543,0,1,0,Awake_immobile,0.118616277416407,0.138560835744065,28,9.37951826362543,3.51734721184013,5.86217105178526,209.104646203148,0.263239657010525,0.121097326696361,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,11,1,42,25,44,25,44,3272,20,20,0,0,0,1839.40414119804,1839.40414119804,valid,valid,0.19643710029642,0.19643710029642,0,1,0,Awake_immobile,0.156209207751123,0.173081819156749,40,19.643710029642,7.69107641207533,11.9526336175667,219.857236357598,0.155269909560793,0.102076221372542,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,11,2,43,46,55,46,55,3706,20,1,0,19,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.160407583482334,0.182891565982227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,11,3,44,513,528,513,528,9648,20,20,0,0,0,2426.43580534826,2426.43580534826,valid,valid,0.158188183842604,0.158188183842604,0,1,0,Awake_immobile,0.175887022840045,0.198128213382256,526,15.8188183842604,0.324361334309871,15.4944570499505,375.963053373397,0.394589130932962,0.367922094709817,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,11,4,45,758,767,758,767,7478,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.114251583800539,0.138091070980942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,11,5,46,823,835,823,835,26668,20,18,0,2,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.187181598501957,0.201826189535123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,11,6,47,1191,1200,1191,1200,20401,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.231535100717529,0.239527908885447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,12,1,48,26,38,26,38,1703,20,20,0,0,0,1428.04166177334,1428.04166177334,valid,valid,0.159769016280503,0.159769016280503,0,1,0,Awake_immobile,0.176963087672486,0.203544284824737,38,15.9769016280503,5.67353447497814,10.3033671530722,147.136375820588,0.170024548004215,0.138165928126761,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,13,1,49,735,748,735,748,11978,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.173743511857689,0.191944104784539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,14,1,50,127,140,127,140,2423,20,20,0,0,0,3707.86044160132,3707.86044160132,valid,valid,0.0904019328671071,0.0904019328671071,0,1,0,Awake_immobile,0.251990879363275,0.303243523370249,134,9.0401932867107,2.03721896819661,7.0029743185141,259.660512927815,0.346501610732904,0.185561098017012,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,14,2,51,360,388,360,388,4386,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.26043427408851,0.313725398969314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,14,3,52,460,469,460,469,7086,20,20,0,0,0,4253.41336438047,4253.41336438047,valid,valid,0.177024163598567,0.177024163598567,0,1,0,Awake_immobile,0.337869900006254,0.380111661052538,462,17.7024163598567,0.453595790541485,17.2488205693151,733.663640547754,0.709237273607133,0.570661077434701,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,15,1,53,452,463,452,463,1416,20,20,0,0,0,7127.97326977401,7127.97326977401,valid,valid,0.14216298171499,0.14216298171499,0,1,0,Awake_immobile,0.27447873538902,0.325109087814076,462,14.216298171499,0.765769305627044,13.450528865872,958.750105104608,0.97134358445371,0.564220945616064,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,16,1,54,41,50,41,50,2280,20,7,0,13,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.139731797884505,0.178040483444089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,17,1,55,452,462,452,462,1423,20,4,0,16,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,Awake_immobile,0.307694942601037,0.339923065330474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,17,2,56,513,527,513,527,913,20,20,0,0,0,4310.33176341731,4310.33176341731,valid,valid,0.125536800203104,0.125536800203104,0,1,0,Awake_immobile,0.283073646175686,0.353610303693515,527,12.5536800203104,1.05148655400684,11.5021934663035,495.782701152622,0.482053339795858,0.409534099096514,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,18,1,57,385,398,385,398,3694,20,20,0,0,0,3985.16119382783,3985.16119382783,valid,valid,0.0337569655438314,0.0337569655438314,0,1,0,Awake_immobile,0.321078573667935,0.361500753531773,392,3.37569655438314,0.450861469111765,2.92483508527134,116.559390004338,0.0887204588852797,0.0865381568745524,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/phase1-optimized-20260909/FB2312-baseline-awake/Recording,surge,19,1,58,816,835,816,835,4304,20,20,0,0,0,4485.63402648699,4485.63402648699,valid,valid,0.0902882992241105,0.0902882992241105,0,1,0,Awake_immobile,0.223972606298213,0.256963715183922,827,9.02882992241105,-0.297873795121375,9.32670371753241,418.361791823433,0.356734466078466,0.237674345231286,d2e65164f5640b4b97649714fbbd3e5ab5bc26c3243e44683d98e840ef89b657
