Session,Kind,EventRow,StartFrame,BaselineStatus,TruncatedWindow,OwnEventOverlapFrames,OtherSameSignOverlapFrames,OppositeSignOverlapFrames,ReconstructedCleanFrames
ID13-20200917,Surge,45,417,insufficient_clean_prebaseline,0,0,0,3,17
ID13-20200917,Surge,46,485,insufficient_clean_prebaseline,0,0,0,4,16
ID13-20200917,Surge,47,506,insufficient_clean_prebaseline,0,0,10,0,10
ID13-20200917,Surge,48,559,valid,0,0,0,0,20
ID13-20200917,Surge,49,601,insufficient_clean_prebaseline,0,0,7,12,7
ID13-20200917,Surge,50,745,insufficient_clean_prebaseline,0,0,0,12,8
ID13-20200917,Surge,51,798,valid,0,0,0,0,20
ID13-20200917,Surge,52,812,insufficient_clean_prebaseline,0,0,10,0,10
ID13-20200917,Surge,53,828,insufficient_clean_prebaseline,0,0,10,0,10
ID13-20200917,Surge,54,921,insufficient_clean_prebaseline,0,0,3,0,17
ID13-20200917,Surge,55,1121,insufficient_clean_prebaseline,0,0,0,9,11
ID13-20200917,Surge,56,1159,insufficient_clean_prebaseline,0,0,15,2,3
ID13-20200917,Surge,57,1,insufficient_clean_prebaseline,1,0,0,0,0
ID13-20200917,Surge,58,24,insufficient_clean_prebaseline,0,0,17,9,3
ID13-20200917,Surge,59,87,insufficient_clean_prebaseline,0,0,9,12,7
ID13-20200917,Surge,60,338,valid,0,0,0,0,20
ID13-20200917,Surge,61,350,insufficient_clean_prebaseline,0,0,10,0,10
ID13-20200917,Surge,62,450,insufficient_clean_prebaseline,0,0,8,0,12
ID13-20200917,Surge,63,594,valid,0,0,0,0,20
ID13-20200917,Surge,64,743,valid,0,0,0,0,20
ID13-20200917,Surge,65,969,insufficient_clean_prebaseline,0,0,12,3,8
ID13-20200917,Surge,66,1039,valid,0,0,0,0,20
ID13-20200917,Surge,67,1077,valid,0,0,0,0,20
ID13-20200917,Surge,68,1094,insufficient_clean_prebaseline,0,0,11,11,6
ID13-20200917,Surge,69,1187,insufficient_clean_prebaseline,0,0,2,15,3
ID13-20200917,Surge,70,1,insufficient_clean_prebaseline,1,0,0,0,0
ID13-20200917,Surge,71,187,valid,0,0,0,0,20
ID13-20200917,Surge,72,537,insufficient_clean_prebaseline,0,0,0,8,12
ID13-20200917,Surge,73,610,insufficient_clean_prebaseline,0,0,8,0,12
ID13-20200917,Surge,74,921,insufficient_clean_prebaseline,0,0,6,0,14
ID13-20200917,Surge,75,961,insufficient_clean_prebaseline,0,0,19,0,1
ID13-20200917,Surge,76,1161,insufficient_clean_prebaseline,0,0,0,2,18
ID13-20200917,Surge,77,24,valid,0,0,0,0,20
ID13-20200917,Surge,78,72,valid,0,0,0,0,20
ID13-20200917,Surge,79,293,valid,0,0,0,0,20
ID13-20200917,Surge,80,318,insufficient_clean_prebaseline,0,0,16,0,4
ID13-20200917,Surge,81,339,insufficient_clean_prebaseline,0,0,11,0,9
ID13-20200917,Surge,82,588,valid,0,0,0,0,20
ID13-20200917,Surge,83,919,insufficient_clean_prebaseline,0,0,13,0,7
ID13-20200917,Surge,84,544,valid,0,0,0,0,20
ID13-20200917,Surge,85,78,valid,0,0,0,0,20
ID13-20200917,Surge,86,821,insufficient_clean_prebaseline,0,0,3,0,17
ID13-20200917,Surge,87,647,valid,0,0,0,0,20
ID13-20200917,Surge,88,198,valid,0,0,0,0,20
ID13-20200917,Surge,89,225,insufficient_clean_prebaseline,0,0,18,0,2
ID13-20200917,Surge,90,108,valid,0,0,0,0,20
ID13-20200917,Surge,91,335,valid,0,0,0,0,20
ID13-20200917,Surge,92,243,valid,0,0,0,0,20
ID13-20200917,Surge,93,934,insufficient_clean_prebaseline,0,0,1,0,19
ID13-20200917,Surge,94,26,insufficient_clean_prebaseline,0,0,2,0,18
ID13-20200917,Surge,95,80,valid,0,0,0,0,20
ID13-20200917,Surge,96,800,valid,0,0,0,0,20
ID13-20200917,Surge,97,906,valid,0,0,0,0,20
ID13-20200917,Surge,98,957,insufficient_clean_prebaseline,0,0,16,0,4
ID13-20200917,Surge,99,641,valid,0,0,0,0,20
ID13-20200917,Surge,100,1049,valid,0,0,0,0,20
ID13-20200917,Surge,101,416,insufficient_clean_prebaseline,0,0,0,4,16
ID13-20200917,Surge,102,434,insufficient_clean_prebaseline,0,0,13,0,7
ID13-20200917,Surge,103,649,valid,0,0,0,0,20
ID13-20200917,Surge,104,690,valid,0,0,0,0,20
ID13-20200917,Surge,105,772,insufficient_clean_prebaseline,0,0,3,0,17
ID13-20200917,Surge,106,853,valid,0,0,0,0,20
ID13-20200917,Surge,107,727,valid,0,0,0,0,20
ID13-20200917,Surge,108,199,valid,0,0,0,0,20
ID13-20200917,Surge,109,217,insufficient_clean_prebaseline,0,0,12,0,8
ID13-20200917,Surge,110,236,valid,0,0,0,0,20
ID13-20200917,Surge,111,141,valid,0,0,0,0,20
ID13-20200917,Surge,112,164,insufficient_clean_prebaseline,0,0,8,0,12
ID13-20200917,Surge,113,228,valid,0,0,0,0,20
ID13-20200917,Surge,114,800,valid,0,0,0,0,20
ID13-20200917,Surge,115,932,valid,0,0,0,0,20
ID13-20200917,Surge,116,951,insufficient_clean_prebaseline,0,0,11,0,9
ID13-20200917,Surge,117,894,valid,0,0,0,0,20
ID13-20200917,Surge,118,255,insufficient_clean_prebaseline,0,0,2,0,18
ID13-20200917,Surge,119,158,valid,0,0,0,0,20
ID13-20200917,Surge,120,808,valid,0,0,0,0,20
ID13-20200917,Surge,121,829,insufficient_clean_prebaseline,0,0,15,0,5
ID13-20200917,Surge,122,1142,valid,0,0,0,0,20
ID13-20200917,Surge,123,817,insufficient_clean_prebaseline,0,0,0,1,19
ID13-20200917,Surge,124,828,insufficient_clean_prebaseline,0,0,10,0,10
ID13-20200917,Surge,125,855,insufficient_clean_prebaseline,0,0,13,0,7
ID13-20200917,Surge,126,1144,valid,0,0,0,0,20
ID13-20200917,Surge,127,177,valid,0,0,0,0,20
ID13-20200917,Surge,128,238,valid,0,0,0,0,20
ID13-20200917,Surge,129,1154,valid,0,0,0,0,20
ID13-20200917,Surge,130,894,valid,0,0,0,0,20
ID13-20200917,Surge,131,953,insufficient_clean_prebaseline,0,0,1,0,19
FB2411,Sink,1,1,insufficient_clean_prebaseline,1,0,0,0,0
FB2411,Sink,2,47,valid,0,0,0,0,20
FB2411,Sink,3,101,valid,0,0,0,0,20
FB2411,Sink,4,186,valid,0,0,0,0,20
FB2411,Sink,5,294,valid,0,0,0,0,20
FB2411,Sink,6,127,valid,0,0,0,0,20
FB2411,Sink,7,267,valid,0,0,0,0,20
FB2411,Sink,8,21,valid,0,0,0,0,20
FB2411,Sink,9,198,valid,0,0,0,0,20
FB2411,Sink,10,19,insufficient_clean_prebaseline,1,0,0,0,18
FB2411,Sink,11,127,valid,0,0,0,0,20
FB2411,Sink,12,207,valid,0,0,0,0,20
FB2411,Sink,13,179,valid,0,0,0,0,20
FB2411,Sink,14,45,valid,0,0,0,0,20
FB2411,Sink,15,191,valid,0,0,0,0,20
FB2411,Sink,16,76,valid,0,0,0,0,20
FB2411,Sink,17,70,valid,0,0,0,0,20
FB2411,Sink,18,72,valid,0,0,0,0,20
FB2411,Sink,19,241,valid,0,0,0,0,20
FB2411,Sink,20,79,valid,0,0,0,0,20
FB2411,Sink,21,130,valid,0,0,0,0,20
FB2411,Sink,22,139,valid,0,0,0,0,20
FB2411,Sink,23,138,valid,0,0,0,0,20
FB2411,Sink,24,164,valid,0,0,0,0,20
FB2411,Sink,25,201,valid,0,0,0,0,20
FB2411,Sink,26,241,valid,0,0,0,0,20
FB2411,Surge,1,8,insufficient_clean_prebaseline,1,0,0,0,7
