StrictBaselineStatus,StrictMeasuredPeakFraction,CleanBaselineFrames,PrebaselineFrames,NativePeakFrame,UnscreenedObservedBaseline,UnscreenedSourceBaseline,UnscreenedObservedPeakFraction,UnscreenedCounterfactualPeakFraction,UnscreenedSourcePeakFraction,UnscreenedBaselinePositiveFraction,UnscreenedBaselineNegativeFraction,UnscreenedBaselineImposedFraction,UnscreenedBaselineEffectFraction,UnscreenedBackgroundAtObservedPeak,UnscreenedAppliedAtObservedPeak,PeakPositiveAppliedVsSameFrameSource,MinimumNegativeAppliedVsSameFrameSource,PeakNetAppliedVsSameFrameSource,PeakPositiveAppliedInNativeIntersection,NativeIntersectionFrames,PreFramesWithPositiveIncrement,PreFramesWithNegativeIncrement,Session,Case,EventRow,Support,SupportStatus,SupportPixels,SupportAreaUm2,OccupancyFraction,IsPreselectedMatch,StartFrame,EndFrame,SharedCleanBaselineFrames,StoredFullEventAmplitude,EligibleSupportFraction,LocalRow
valid,0.0323366060636436,20,20,203,134.735324675325,134.735324675325,0.0323366060636436,0.0323366060636436,0.0323366060636436,0,0,0,0,0.0323366060636436,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,7,persistent_75,available,770,17373.125,0.75,0,180,210,20,0.0337976200545082,0.8,22
valid,0.0360656382169878,20,20,273,135.826929685435,135.826929685435,0.0360656382169878,0.0360656382169878,0.0360656382169878,0,0,0,0,0.0360656382169878,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,8,full_event,available,7566,170707.875,0,0,271,282,20,0.0360656382169878,0.803595030399154,23
valid,0.0390247663911728,20,20,276,137.944494584838,137.944494584838,0.0390247663911728,0.0390247663911728,0.0390247663911728,0,0,0,0,0.0390247663911728,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,8,persistent_50,available,3878,87497.375,0.5,0,271,282,20,0.0360656382169878,0.805312016503352,24
valid,0.0383671074814988,20,20,273,139.739030261348,139.739030261348,0.0383671074814988,0.0383671074814988,0.0383671074814988,0,0,0,0,0.0383671074814988,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,8,persistent_75,available,2908,65611.75,0.75,0,271,282,20,0.0360656382169878,0.815680880330124,25
valid,0.0352089241510665,20,20,334,120.838459214501,120.838459214501,0.0352089241510665,0.0352089241510665,0.0352089241510665,0,0,0,0,0.0352089241510665,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,9,full_event,available,1655,37340.9375,0,0,330,339,20,0.0352089241510665,0.676132930513595,26
valid,0.0422833981231999,20,20,334,123.685703703704,123.685703703704,0.0422833981231999,0.0422833981231999,0.0422833981231999,0,0,0,0,0.0422833981231999,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,9,persistent_50,available,675,15229.6875,0.5,0,330,339,20,0.0352089241510665,0.70962962962963,27
valid,0.0545367184910937,20,20,334,127.494794188862,127.494794188862,0.0545367184910937,0.0545367184910937,0.0545367184910937,0,0,0,0,0.0545367184910937,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,9,persistent_75,available,413,9318.3125,0.75,0,330,339,20,0.0352089241510665,0.726392251815981,28
valid,0.043977322296754,20,20,426,151.339489489489,151.339489489489,0.043977322296754,0.043977322296754,0.043977322296754,0,0,0,0,0.043977322296754,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,10,full_event,available,1998,45079.875,0,0,421,431,20,0.043977322296754,0.865365365365365,29
valid,0.0600209643101465,20,20,426,161.095736434109,161.095736434109,0.0600209643101465,0.0600209643101465,0.0600209643101465,0,0,0,0,0.0600209643101465,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,10,persistent_50,available,774,17463.375,0.5,0,421,431,20,0.043977322296754,0.91343669250646,30
valid,0.0648382376797065,20,20,426,164.711904761905,164.711904761905,0.0648382376797065,0.0648382376797065,0.0648382376797065,0,0,0,0,0.0648382376797065,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,10,persistent_75,available,567,12792.9375,0.75,0,421,431,20,0.043977322296754,0.922398589065256,31
valid,0.0366439608473439,20,20,545,121.765828402367,121.765828402367,0.0366439608473439,0.0366439608473439,0.0366439608473439,0,0,0,0,0.0366439608473439,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,11,full_event,available,1352,30504.5,0,0,536,545,20,0.0366439608473439,0.686390532544379,32
valid,0.0439126083406564,20,20,544,126.91449752883,126.91449752883,0.0439126083406564,0.0439126083406564,0.0439126083406564,0,0,0,0,0.0439126083406564,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,11,persistent_50,available,607,13695.4375,0.5,0,536,545,20,0.0366439608473439,0.742998352553542,33
valid,0.0689364531025558,20,20,545,131.6203125,131.6203125,0.0689364531025558,0.0689364531025558,0.0689364531025558,0,0,0,0,0.0689364531025558,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,11,persistent_75,available,320,7220,0.75,0,536,545,20,0.0366439608473439,0.784375,34
insufficient_clean_prebaseline,NaN,11,20,576,123.199160721779,123.199160721779,0.0461858223688244,0.0461858223688244,0.0461858223688244,0,0,0,0,0.0461858223688244,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,12,full_event,available,2383,53766.4375,0,0,569,582,11,NaN,0.749055812001679,35
insufficient_clean_prebaseline,NaN,11,20,576,122.090909090909,122.090909090909,0.0657248834836326,0.0657248834836326,0.0657248834836326,0,0,0,0,0.0657248834836326,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,12,persistent_50,available,1188,26804.25,0.5,0,569,582,11,NaN,0.771885521885522,36
insufficient_clean_prebaseline,NaN,11,20,576,122.277222222222,122.277222222222,0.0819335844324597,0.0819335844324597,0.0819335844324597,0,0,0,0,0.0819335844324597,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,growing_clean,12,persistent_75,available,720,16245,0.75,0,569,582,11,NaN,0.780555555555556,37
valid,0.278185180297751,20,20,129,117.40583501006,117.40583501006,0.278185180297751,0.278185180297751,0.0816665438460891,0,0,0,0,0.0665339061913566,0.211651274106395,0.200006531891963,0,0.200006531891963,0.200006531891963,60,0,0,M401-01-baseline-awake,shrinking_clean,0,recipe_common_core_oracle,available,497,11213.5625,NaN,0,101,160,20,NaN,0.879275653923541,1
valid,0.0792992138126181,20,20,84,103.684705202312,103.684705202312,0.0792992138126181,0.0792992138126181,0.0792992138126181,0,0,0,0,0.0792992138126181,0,0,-0.0538178367090116,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,1,full_event,available,4325,97582.8125,0,0,57,86,20,0.0792992138126181,0.727861271676301,2
valid,0.0763010589116148,20,20,84,102.115291262136,102.115291262136,0.0763010589116148,0.0763010589116148,0.0763010589116148,0,0,0,0,0.0763010589116148,0,0,-0.192392041501158,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,1,persistent_50,available,1030,23239.375,0.5,0,57,86,20,0.0792992138126181,0.700970873786408,3
valid,0.0793011390346884,20,20,84,103.203115727003,103.203115727003,0.0793011390346884,0.0793011390346884,0.0793011390346884,0,0,0,0,0.0793011390346884,0,0,-0.199959997333156,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,1,persistent_75,available,674,15207.125,0.75,0,57,86,20,0.0792992138126181,0.712166172106825,4
insufficient_clean_prebaseline,NaN,3,20,224,114.402161738351,114.402161738351,0.0501041480542306,0.0501041480542306,0.0501041480542306,0,0,0,0,0.0501041480542306,0,0,-0.0530537414979952,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,2,full_event,available,4464,100719,0,0,185,224,3,NaN,0.712141577060932,5
insufficient_clean_prebaseline,NaN,3,20,211,113.103934126258,113.103934126258,0.0575008129581484,0.0575008129581484,0.0575008129581484,0,0,0,0,0.0575008129581484,0,0,-0.185084344973439,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,2,persistent_50,available,1093,24660.8125,0.5,0,185,224,3,NaN,0.706312900274474,6
insufficient_clean_prebaseline,NaN,3,20,220,113.384776334776,113.384776334776,0.0568668537899462,0.0568668537899462,0.0568668537899462,0,0,0,0,0.0568668537899462,0,0,-0.199730163829104,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,2,persistent_75,available,693,15635.8125,0.75,0,185,224,3,NaN,0.712842712842713,7
insufficient_clean_prebaseline,NaN,2,20,100,106.333836665249,106.333836665249,0.0376019762323302,0.0376019762323302,0.0376019762323302,0,0,0,0,0.0376019762323302,0,0,-0.100209428993412,0,0,4,0,0,M401-01-baseline-awake,shrinking_clean,3,full_event,available,2351,53044.4375,0,0,89,104,2,NaN,0.70948532539345,8
insufficient_clean_prebaseline,NaN,2,20,100,106.758817204301,106.758817204301,0.0354764079822171,0.0354764079822171,0.0354764079822171,0,0,0,0,0.0354764079822171,0,0,-0.186280070408762,0,0,4,0,0,M401-01-baseline-awake,shrinking_clean,3,persistent_50,available,930,20983.125,0.5,0,89,104,2,NaN,0.701075268817204,9
insufficient_clean_prebaseline,NaN,2,20,102,107.341154422789,107.341154422789,0.0453017638419729,0.0453017638419729,0.045315730995418,0,0,0,0,0.045315730995418,-1.39671534451827e-05,0,-0.197366825232121,0,0,4,0,0,M401-01-baseline-awake,shrinking_clean,3,persistent_75,available,667,15049.1875,0.75,0,89,104,2,NaN,0.709145427286357,10
insufficient_clean_prebaseline,NaN,8,20,179,109.759782608696,112.144302244039,0.0840484559389386,0.0609983786980529,0.0609983786980529,0,-0.0212629584172241,-0.0212629584172241,0.0230500772408857,0.0609983786980529,0,0,-0.0828518848627471,0,0,2,0,20,M401-01-baseline-awake,shrinking_clean,4,full_event,available,2852,64348.25,0,0,159,181,8,NaN,0.709677419354839,11
insufficient_clean_prebaseline,NaN,8,20,179,105.935786106033,111.997349177331,0.138456560427115,0.0768405820521672,0.0768405820521672,0,-0.0541223798225833,-0.0541223798225834,0.0616159783749482,0.0768405820521672,0,0,-0.183238110896461,0,0,2,0,20,M401-01-baseline-awake,shrinking_clean,4,persistent_50,available,1094,24683.375,0.5,0,159,181,8,NaN,0.712979890310786,12
insufficient_clean_prebaseline,NaN,8,20,179,103.915111420613,111.872005571031,0.142056035935696,0.0608273233064548,0.0608273233064548,0,-0.0711249799250785,-0.0711249799250784,0.081228712629241,0.0608273233064548,0,0,-0.19999503980556,0,0,2,0,20,M401-01-baseline-awake,shrinking_clean,4,persistent_75,available,718,16199.875,0.75,0,159,181,8,NaN,0.722841225626741,13
valid,0.0987447875640289,20,20,142,128.340599714422,127.938267491671,0.0987447875640289,0.102200051116395,0.0732750169922948,0.00314473715049537,0,0.00314473715049526,-0.00345526355236563,0.0732750169922948,0.0289250341240998,0.0564306502854858,0,0.0564306502854858,0.0564306502854858,39,8,0,M401-01-baseline-awake,shrinking_clean,5,full_event,available,4202,94807.625,0,1,110,148,20,0.0987447875640289,0.912422655878153,14
valid,0.146712708405523,20,20,131,129.696171376481,128.925615314494,0.146712708405523,0.153566322612941,0.0757724239454602,0.00597674915188565,0,0.00597674915188541,-0.00685361420741895,0.0495653723289168,0.104000950284025,0.107157924342568,0,0.107157924342568,0.107157924342568,39,8,0,M401-01-baseline-awake,shrinking_clean,5,persistent_50,available,2194,49502.125,0.5,1,110,148,20,0.0987447875640289,0.908842297174111,15
valid,0.172617986647377,20,20,131,130.76074426413,129.857778399552,0.172617986647377,0.180771784033886,0.0796969781197069,0.00695349847892221,0,0.00695349847892203,-0.00815379738650915,0.0540005778781272,0.126771206155759,0.130338846791988,0,0.130338846791988,0.130338846791988,39,8,0,M401-01-baseline-awake,shrinking_clean,5,persistent_75,available,1787,40319.1875,0.75,1,110,148,20,0.0987447875640289,0.911024062674874,16
valid,0.0540698103482871,20,20,125,140.00112033195,140.00112033195,0.0540698103482871,0.0540698103482871,0.0540698103482871,0,0,0,0,0.0540698103482871,0,0,0,0,0,16,0,0,M401-01-baseline-awake,shrinking_clean,6,full_event,available,2410,54375.625,0,0,113,128,20,0.0540698103482871,0.923651452282158,17
valid,0.0496164155190745,20,20,126,139.614634146341,139.614634146341,0.0496164155190745,0.0496164155190745,0.0496164155190745,0,0,0,0,0.0496164155190745,0,0,0,0,0,16,0,0,M401-01-baseline-awake,shrinking_clean,6,persistent_50,available,1148,25901.75,0.5,0,113,128,20,0.0540698103482871,0.917247386759582,18
valid,0.0498380159613543,20,20,125,140.041120218579,140.041120218579,0.0498380159613543,0.0498380159613543,0.0498380159613543,0,0,0,0,0.0498380159613543,0,0,0,0,0,16,0,0,M401-01-baseline-awake,shrinking_clean,6,persistent_75,available,732,16515.75,0.75,0,113,128,20,0.0540698103482871,0.91120218579235,19
valid,0.0337976200545082,20,20,205,133.302011494253,133.302011494253,0.0337976200545082,0.0337976200545082,0.0337976200545082,0,0,0,0,0.0337976200545082,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,7,full_event,available,2958,66739.875,0,0,180,210,20,0.0337976200545082,0.808316430020284,20
valid,0.0358264061454937,20,20,192,135.098951048951,135.098951048951,0.0358264061454937,0.0358264061454937,0.0358264061454937,0,0,0,0,0.0358264061454937,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,7,persistent_50,available,1001,22585.0625,0.5,0,180,210,20,0.0337976200545082,0.801198801198801,21
valid,0.0323366060636436,20,20,203,134.735324675325,134.735324675325,0.0323366060636436,0.0323366060636436,0.0323366060636436,0,0,0,0,0.0323366060636436,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,7,persistent_75,available,770,17373.125,0.75,0,180,210,20,0.0337976200545082,0.8,22
valid,0.0360656382169878,20,20,273,135.826929685435,135.826929685435,0.0360656382169878,0.0360656382169878,0.0360656382169878,0,0,0,0,0.0360656382169878,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,8,full_event,available,7566,170707.875,0,0,271,282,20,0.0360656382169878,0.803727200634417,23
valid,0.0390247663911728,20,20,276,137.944494584838,137.944494584838,0.0390247663911728,0.0390247663911728,0.0390247663911728,0,0,0,0,0.0390247663911728,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,8,persistent_50,available,3878,87497.375,0.5,0,271,282,20,0.0360656382169878,0.805569881382156,24
valid,0.0384520294130053,20,20,273,139.710632085194,139.710632085194,0.0384520294130053,0.0384520294130053,0.0384520294130053,0,0,0,0,0.0384520294130053,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,8,persistent_75,available,2911,65679.4375,0.75,0,271,282,20,0.0360656382169878,0.815870834764686,25
valid,0.0352089241510665,20,20,334,120.838459214501,120.838459214501,0.0352089241510665,0.0352089241510665,0.0352089241510665,0,0,0,0,0.0352089241510665,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,9,full_event,available,1655,37340.9375,0,0,330,339,20,0.0352089241510665,0.676132930513595,26
valid,0.0422833981231999,20,20,334,123.685703703704,123.685703703704,0.0422833981231999,0.0422833981231999,0.0422833981231999,0,0,0,0,0.0422833981231999,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,9,persistent_50,available,675,15229.6875,0.5,0,330,339,20,0.0352089241510665,0.70962962962963,27
valid,0.0545367184910937,20,20,334,127.494794188862,127.494794188862,0.0545367184910937,0.0545367184910937,0.0545367184910937,0,0,0,0,0.0545367184910937,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,9,persistent_75,available,413,9318.3125,0.75,0,330,339,20,0.0352089241510665,0.726392251815981,28
valid,0.043977322296754,20,20,426,151.339489489489,151.339489489489,0.043977322296754,0.043977322296754,0.043977322296754,0,0,0,0,0.043977322296754,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,10,full_event,available,1998,45079.875,0,0,421,431,20,0.043977322296754,0.865365365365365,29
valid,0.0600209643101465,20,20,426,161.095736434109,161.095736434109,0.0600209643101465,0.0600209643101465,0.0600209643101465,0,0,0,0,0.0600209643101465,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,10,persistent_50,available,774,17463.375,0.5,0,421,431,20,0.043977322296754,0.91343669250646,30
valid,0.0648382376797065,20,20,426,164.711904761905,164.711904761905,0.0648382376797065,0.0648382376797065,0.0648382376797065,0,0,0,0,0.0648382376797065,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,10,persistent_75,available,567,12792.9375,0.75,0,421,431,20,0.043977322296754,0.922398589065256,31
valid,0.0367893179908737,20,20,545,121.756772760918,121.756772760918,0.0367893179908737,0.0367893179908737,0.0367893179908737,0,0,0,0,0.0367893179908737,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,11,full_event,available,1351,30481.9375,0,0,536,545,20,0.0367893179908737,0.686158401184308,32
valid,0.0439126083406564,20,20,544,126.91449752883,126.91449752883,0.0439126083406564,0.0439126083406564,0.0439126083406564,0,0,0,0,0.0439126083406564,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,11,persistent_50,available,607,13695.4375,0.5,0,536,545,20,0.0367893179908737,0.742998352553542,33
valid,0.0689364531025558,20,20,545,131.6203125,131.6203125,0.0689364531025558,0.0689364531025558,0.0689364531025558,0,0,0,0,0.0689364531025558,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,11,persistent_75,available,320,7220,0.75,0,536,545,20,0.0367893179908737,0.784375,34
insufficient_clean_prebaseline,NaN,11,20,576,123.199160721779,123.199160721779,0.0461858223688244,0.0461858223688244,0.0461858223688244,0,0,0,0,0.0461858223688244,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,12,full_event,available,2383,53766.4375,0,0,569,582,11,NaN,0.749055812001679,35
insufficient_clean_prebaseline,NaN,11,20,576,122.090909090909,122.090909090909,0.0657248834836326,0.0657248834836326,0.0657248834836326,0,0,0,0,0.0657248834836326,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,12,persistent_50,available,1188,26804.25,0.5,0,569,582,11,NaN,0.771885521885522,36
insufficient_clean_prebaseline,NaN,11,20,576,122.277222222222,122.277222222222,0.0819335844324597,0.0819335844324597,0.0819335844324597,0,0,0,0,0.0819335844324597,0,0,0,0,NaN,0,0,0,M401-01-baseline-awake,shrinking_clean,12,persistent_75,available,720,16245,0.75,0,569,582,11,NaN,0.780555555555556,37
valid,0.338285115197005,20,20,134,4200.00974184121,4200.00974184121,0.338285115197005,0.338285115197005,0.175949305431528,0,0,0,0,0.121244354964037,0.217040760232969,0.199869780830582,0,0.199869780830582,0.199869780830582,60,0,0,FB2312-baseline-awake,growing_clean,0,recipe_common_core_oracle,available,2053,11337.6925,NaN,0,101,160,20,NaN,0.757915245981491,1
insufficient_clean_prebaseline,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,1,full_event,available,16095,88884.6375,0,0,1,18,0,NaN,0.5340789064927,2
insufficient_clean_prebaseline,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,1,persistent_50,available,13324,73581.79,0.5,0,1,18,0,NaN,0.574602221555089,3
insufficient_clean_prebaseline,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,1,persistent_75,available,11648,64326.08,0.75,0,1,18,0,NaN,0.603880494505495,4
valid,0.0031989412618622,20,20,208,607.921607977563,607.921607977563,0.0031989412618622,0.0031989412618622,0.0031989412618622,0,0,0,0,0.0031989412618622,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,2,full_event,available,16045,88608.5125,0,0,204,213,20,0.0031989412618622,0.540978497974447,5
valid,0.00141411574207154,20,20,208,600.045631462334,600.045631462334,0.00141411574207154,0.00141411574207154,0.00141411574207154,0,0,0,0,0.00141411574207154,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,2,persistent_50,available,13540,74774.65,0.5,0,204,213,20,0.0031989412618622,0.576366322008863,6
valid,0.00180696224779078,20,20,208,595.450186125211,595.450186125211,0.00180696224779078,0.00180696224779078,0.00180696224779078,0,0,0,0,0.00180696224779078,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,2,persistent_75,available,11820,65275.95,0.75,0,204,213,20,0.0031989412618622,0.604653130287648,7
valid,-0.00236838296680915,20,20,402,662.960986407986,662.960986407986,-0.00236838296680915,-0.00236838296680915,-0.00236838296680915,0,0,0,0,-0.00236838296680915,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,3,full_event,available,17731,97919.4475,0,0,402,413,20,-0.00236838296680915,0.515932547515651,8
valid,-0.00317899992193112,20,20,411,625.935315998555,625.935315998555,-0.00317899992193112,-0.00317899992193112,-0.00317899992193112,0,0,0,0,-0.00317899992193112,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,3,persistent_50,available,13845,76459.0125,0.5,0,402,413,20,-0.00236838296680915,0.566052726616107,9
valid,-0.00102801207011471,20,20,411,619.235831596498,619.235831596498,-0.00102801207011471,-0.00102801207011471,-0.00102801207011471,0,0,0,0,-0.00102801207011471,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,3,persistent_75,available,11995,66242.3875,0.75,0,402,413,20,-0.00236838296680915,0.599249687369737,10
valid,0.00107368267019557,20,20,481,678.295502097902,678.295502097902,0.00107368267019557,0.00107368267019557,0.00107368267019557,0,0,0,0,0.00107368267019557,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,4,full_event,available,17875,98714.6875,0,0,471,490,20,0.00107368267019557,0.521006993006993,11
valid,-0.00480117641763541,20,20,479,634.046905012268,634.046905012268,-0.00480117641763541,-0.00480117641763541,-0.00480117641763541,0,0,0,0,-0.00480117641763541,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,4,persistent_50,available,14265,78778.4625,0.5,0,471,490,20,0.00107368267019557,0.559481247809324,12
valid,-0.00493786188420084,20,20,479,627.169371236412,627.169371236412,-0.00493786188420084,-0.00493786188420084,-0.00493786188420084,0,0,0,0,-0.00493786188420084,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,4,persistent_75,available,12787,70616.2075,0.75,0,471,490,20,0.00107368267019557,0.583717838429655,13
insufficient_clean_prebaseline,NaN,3,20,497,650.302886574598,650.302886574598,0.0246814336023597,0.0246814336023597,0.0246814336023597,0,0,0,0,0.0246814336023597,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,5,full_event,available,17668,97571.53,0,0,494,503,3,NaN,0.517715644102332,14
insufficient_clean_prebaseline,NaN,3,20,497,623.330085439658,623.330085439658,0.0212879443368692,0.0212879443368692,0.0212879443368692,0,0,0,0,0.0212879443368692,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,5,persistent_50,available,14045,77563.5125,0.5,0,494,503,3,NaN,0.565966536133856,15
insufficient_clean_prebaseline,NaN,3,20,497,617.783300947292,617.783300947292,0.0221921480323253,0.0221921480323253,0.0221921480323253,0,0,0,0,0.0221921480323253,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,5,persistent_75,available,12351,68208.3975,0.75,0,494,503,3,NaN,0.592988421990122,16
valid,0.00729640396595004,20,20,540,648.033531253692,648.033531253692,0.00729640396595004,0.00729640396595004,0.00729640396595004,0,0,0,0,0.00729640396595004,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,6,full_event,available,16926,93473.835,0,0,531,552,20,0.00729640396595004,0.519969278033794,17
valid,0.00381041691930096,20,20,540,629.536487460363,629.536487460363,0.00381041691930096,0.00381041691930096,0.00381041691930096,0,0,0,0,0.00381041691930096,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,6,persistent_50,available,13876,76630.21,0.5,0,531,552,20,0.00729640396595004,0.563562986451427,18
valid,0.00433720709071553,20,20,540,626.173141918323,626.173141918323,0.00433720709071553,0.00433720709071553,0.00433720709071553,0,0,0,0,0.00433720709071553,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,6,persistent_75,available,12782,70588.595,0.75,0,531,552,20,0.00729640396595004,0.581520888749804,19
valid,-0.00647368733109602,20,20,641,654.124439641865,654.124439641865,-0.00647368733109602,-0.00647368733109602,-0.00647368733109602,0,0,0,0,-0.00647368733109602,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,7,full_event,available,16195,89436.8875,0,0,641,650,20,-0.00647368733109602,0.531028095091078,20
valid,-0.00916691545295485,20,20,641,636.520016236058,636.520016236058,-0.00916691545295485,-0.00916691545295485,-0.00916691545295485,0,0,0,0,-0.00916691545295485,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,7,persistent_50,available,14166,78231.735,0.5,0,641,650,20,-0.00647368733109602,0.557885076944797,21
valid,-0.00997960574964566,20,20,641,629.658393782384,629.658393782384,-0.00997960574964566,-0.00997960574964566,-0.00997960574964566,0,0,0,0,-0.00997960574964566,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,7,persistent_75,available,12545,69279.7625,0.75,0,641,650,20,-0.00647368733109602,0.580310880829015,22
insufficient_clean_prebaseline,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,8,full_event,available,12521,69147.2225,0,0,1,23,0,NaN,0.585017171152464,23
insufficient_clean_prebaseline,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,8,persistent_50,available,9919,54777.6775,0.5,0,1,23,0,NaN,0.618913196894848,24
insufficient_clean_prebaseline,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,8,persistent_75,available,8507,46979.9075,0.75,0,1,23,0,NaN,0.659574468085106,25
valid,0.0059162660898483,20,20,214,542.945128905309,542.945128905309,0.0059162660898483,0.0059162660898483,0.0059162660898483,0,0,0,0,0.0059162660898483,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,9,full_event,available,12451,68760.6475,0,0,204,214,20,0.0059162660898483,0.583246325596338,26
valid,0.00551959275452812,20,20,208,534.500055658627,534.500055658627,0.00551959275452812,0.00551959275452812,0.00551959275452812,0,0,0,0,0.00551959275452812,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,9,persistent_50,available,10780,59532.55,0.5,0,204,214,20,0.0059162660898483,0.608163265306122,27
valid,0.00708491124450678,20,20,208,528.297171205404,528.297171205404,0.00708491124450678,0.00708491124450678,0.00708491124450678,0,0,0,0,0.00708491124450678,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,9,persistent_75,available,9474,52320.165,0.75,0,204,214,20,0.0059162660898483,0.63595102385476,28
valid,0.00605726095144298,20,20,333,557.717277975887,557.717277975887,0.00605726095144298,0.00605726095144298,0.00605726095144298,0,0,0,0,0.00605726095144298,0,0,0,0,NaN,0,0,0,FB2312-baseline-awake,growing_clean,10,full_event,available,11778,65044.005,0,0,324,333,20,0.00605726095144298,0.585158770589234,29
