Session,EventRow,AmplitudeFraction,RiseFrames,Shape,DelayFrames,Constructible,PreviousStatus,PulseStatus,PreviousErrorSec,PulseErrorSec,PreviousWithinFiveSec,PulseWithinFiveSec
M401-01-baseline-awake,3,0.1,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.1,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,3,0.2,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.02,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.05,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.1,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,5,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,5,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,5,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,5,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,15,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,15,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,15,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,15,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,30,linear,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,30,linear,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,30,sine_squared,10,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,4,0.2,30,sine_squared,25,1,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,5,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,5,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.02,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,5,linear,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,5,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.05,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,5,linear,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,5,sine_squared,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.1,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,5,linear,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,5,sine_squared,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,15,linear,10,1,search_boundary_unresolved,search_boundary_unresolved,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,15,linear,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,15,sine_squared,10,1,search_boundary_unresolved,search_boundary_unresolved,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,15,sine_squared,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,5,0.2,30,sine_squared,10,1,resolved,insufficient_improvement,9,NaN,0,0
M401-01-baseline-awake,5,0.2,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,5,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,5,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.02,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,5,linear,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,5,sine_squared,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,15,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,15,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.05,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.1,5,linear,10,1,resolved,resolved,-4,3,1,1
M401-01-baseline-awake,6,0.1,5,linear,25,1,not_a_rising_change,resolved,NaN,2,0,1
M401-01-baseline-awake,6,0.1,5,sine_squared,10,1,resolved,resolved,-4,1,1,1
M401-01-baseline-awake,6,0.1,5,sine_squared,25,1,not_a_rising_change,resolved,NaN,2,0,1
M401-01-baseline-awake,6,0.1,15,linear,10,1,resolved,resolved,2,2,1,1
M401-01-baseline-awake,6,0.1,15,linear,25,1,broad_profile_unresolved,resolved,NaN,4,0,1
M401-01-baseline-awake,6,0.1,15,sine_squared,10,1,resolved,resolved,3,3,1,1
M401-01-baseline-awake,6,0.1,15,sine_squared,25,1,broad_profile_unresolved,resolved,NaN,4,0,1
M401-01-baseline-awake,6,0.1,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.1,30,linear,25,1,resolved,insufficient_improvement,4,NaN,1,0
M401-01-baseline-awake,6,0.1,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,6,0.1,30,sine_squared,25,1,resolved,resolved,6,7,0,0
M401-01-baseline-awake,6,0.2,5,linear,10,1,resolved,resolved,-4,0,1,1
M401-01-baseline-awake,6,0.2,5,linear,25,1,not_a_rising_change,resolved,NaN,0,0,1
M401-01-baseline-awake,6,0.2,5,sine_squared,10,1,resolved,resolved,-4,2,1,1
M401-01-baseline-awake,6,0.2,5,sine_squared,25,1,not_a_rising_change,resolved,NaN,0,0,1
M401-01-baseline-awake,6,0.2,15,linear,10,1,resolved,resolved,2,2,1,1
M401-01-baseline-awake,6,0.2,15,linear,25,1,resolved,resolved,-6,3,0,1
M401-01-baseline-awake,6,0.2,15,sine_squared,10,1,resolved,resolved,2,3,1,1
M401-01-baseline-awake,6,0.2,15,sine_squared,25,1,resolved,resolved,-6,3,0,1
M401-01-baseline-awake,6,0.2,30,linear,10,1,resolved,resolved,2,2,1,1
M401-01-baseline-awake,6,0.2,30,linear,25,1,resolved,resolved,2,2,1,1
M401-01-baseline-awake,6,0.2,30,sine_squared,10,1,resolved,resolved,9,2,0,1
M401-01-baseline-awake,6,0.2,30,sine_squared,25,1,resolved,resolved,5,1,1,1
M401-01-baseline-awake,7,0.02,5,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.02,5,linear,25,1,not_a_rising_change,resolved,NaN,-10,0,0
M401-01-baseline-awake,7,0.02,5,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.02,5,sine_squared,25,1,not_a_rising_change,resolved,NaN,-10,0,0
M401-01-baseline-awake,7,0.02,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.02,15,linear,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.02,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.02,15,sine_squared,25,1,not_a_rising_change,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.02,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.02,30,linear,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.02,30,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.02,30,sine_squared,25,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.05,5,linear,10,1,insufficient_improvement,resolved,NaN,3,0,1
M401-01-baseline-awake,7,0.05,5,linear,25,1,not_a_rising_change,resolved,NaN,-5,0,1
M401-01-baseline-awake,7,0.05,5,sine_squared,10,1,insufficient_improvement,resolved,NaN,3,0,1
M401-01-baseline-awake,7,0.05,5,sine_squared,25,1,not_a_rising_change,resolved,NaN,-9,0,0
M401-01-baseline-awake,7,0.05,15,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.05,15,linear,25,1,not_a_rising_change,resolved,NaN,-5,0,1
M401-01-baseline-awake,7,0.05,15,sine_squared,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
M401-01-baseline-awake,7,0.05,15,sine_squared,25,1,not_a_rising_change,resolved,NaN,-5,0,1
M401-01-baseline-awake,7,0.05,30,linear,10,1,insufficient_improvement,insufficient_improvement,NaN,NaN,0,0
