Status,OnsetFrame,BaselineStartFrame,BaselineEndFrame,BaselineMean,ProvisionalAmplitude,BaselineStatus,SelectedModel,SelectedScore,RisingScore,PulseScore,RisingStatus,PulseStatus,ModelGapSec,CombinedProfileSpanSec,PlausibleModels,FitStartFrame,FitEndFrame,Session,EventRow,AmplitudeFraction,RiseFrames,Shape,DelayFrames,Constructible,OnsetErrorSec,WithinFiveSec,ProposedBaselineImposedFraction,BaselineEffectPP,BaselineUnderOnePercent,SameOnsetAsControl
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.65504228499543,-15.0348508364412,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,5,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,4.98330893738749,-7.34272115958192,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.81087494466041,-15.0273147010556,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,6.82880392554894,-5.65101150654425,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,15,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,2.20026998708586,-10.6072043633306,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,15,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,7.44999194845631,-4.81059120972714,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,1.9029910275542,-10.9133219521747,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,4.69711504919249,-7.96909724659161,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,30,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,4.50056247375297,-8.16723732050519,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,30,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,4.96164388517452,-7.78653580635382,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,4.50960302495902,-7.98764181440503,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.02,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,8.45414379466747,-3.6264831319182,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,5,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-8.19201362835773,-17.3544246440786,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,5,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,8.15069298988925,-3.94953465177815,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-8.19119130353917,-17.3460260399563,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,249,229,248,5564.47259144701,0.215877577691853,provisional_valid,rising,13.902790941552,13.902790941552,1.60000179508111,resolved,insufficient_improvement,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.05,15,linear,10,1,8,0,0.00604563663012248,-0.735075402143837,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,1.26910416714794,-11.5306721237637,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,15,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,249,229,248,5557.52437688918,0.217397711066525,provisional_valid,rising,15.7663196848017,15.7663196848017,3.92672724696232,resolved,insufficient_improvement,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.05,15,sine_squared,10,1,8,0,0.00478941318335346,-0.583062064676643,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,0.503432083420229,-12.3099535887361,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,7.92391956847626,-4.46522784243975,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,30,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,7.33295732301599,-5.05262632957909,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,30,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,8.65639547886311,-3.95219758230184,resolved,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,7.3869820310553,-4.75753272145389,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.05,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,241,221,240,5525.21382762537,0.282827180710905,provisional_valid,rising,21.9008735096751,21.9008735096751,8.83911825422331,resolved,resolved,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.1,5,linear,10,1,0,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,1.27056510532409,1.72935149799767,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.1,5,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,241,221,240,5525.21382762537,0.282827180710905,provisional_valid,rising,21.3204681220694,21.3204681220694,8.25871286661763,resolved,insufficient_improvement,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.1,5,sine_squared,10,1,0,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,1.14831893673516,0.820180042059359,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.1,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,249,229,248,5597.91121301775,0.266167719994361,provisional_valid,rising,25.5607693660822,25.5607693660822,13.3504091617382,resolved,resolved,NaN,NaN,2,207,255,FB2312-baseline-awake,21,0.1,15,linear,10,1,8,0,0.0120912732602452,-1.53095798957532,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-0.817186844971956,-13.5322643559451,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.1,15,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,248,228,247,5564.66531032651,0.273732395758708,provisional_valid,rising,29.9551226155391,29.9551226155391,18.1229196592616,resolved,resolved,NaN,NaN,2,207,255,FB2312-baseline-awake,21,0.1,15,sine_squared,10,1,7,0,0.00684671591516595,-0.872088386570358,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.16535409769711,-11.6569068106844,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.1,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,249,229,248,5564.47259144701,0.242897079418338,provisional_valid,rising,13.902790941552,13.902790941552,1.60000179508111,resolved,insufficient_improvement,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.1,30,linear,10,1,8,0,0.00604563663012248,-0.751410411080355,1,0
resolved,249,229,248,5781.16362588409,0.226032497261074,provisional_valid,rising,12.1907035041809,12.1907035041809,0.00374670906057939,resolved,insufficient_improvement,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.1,30,linear,25,1,23,0,0.045222946987868,-5.54448026290408,0,0
resolved,249,229,248,5545.93216356163,0.258813803633036,provisional_valid,rising,15.3868808432795,15.3868808432795,2.82676591591653,resolved,insufficient_improvement,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.1,30,sine_squared,10,1,8,0,0.0026935639459984,-0.339069547619109,1,0
resolved,249,229,248,5773.32617492145,0.227696870498398,provisional_valid,rising,11.6487701031848,11.6487701031848,-0.149863824827411,resolved,insufficient_improvement,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.1,30,sine_squared,25,1,23,0,0.0438059513582403,-5.37804293917166,0,0
resolved,240,220,239,5540.97955890264,0.395465989093342,provisional_valid,rising,45.5021333739228,45.5021333739228,32.9825535312933,resolved,resolved,NaN,NaN,2,207,255,FB2312-baseline-awake,21,0.2,5,linear,10,1,-1,1,0,0,1,0
resolved,230,210,229,5570.08750451258,0.241179070904893,provisional_valid,pulse,31.3634304159278,22.0127536304646,31.3634304159278,not_a_rising_change,resolved,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.2,5,linear,25,1,4,1,0.019633195185395,-2.43683109591031,0,0
resolved,240,220,239,5540.97955890264,0.395465989093342,provisional_valid,rising,42.9366153615851,42.9366153615851,31.541134064795,resolved,resolved,NaN,NaN,2,207,255,FB2312-baseline-awake,21,0.2,5,sine_squared,10,1,-1,1,0,0,1,0
resolved,228,208,227,5476.88011024264,0.285046922148778,provisional_valid,pulse,28.0958010023112,20.3081775421131,28.0958010023112,not_a_rising_change,resolved,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.2,5,sine_squared,25,1,2,1,0.00437999639075159,-0.562850088095801,1,0
resolved,247,227,246,5602.55778347578,0.380128294886239,provisional_valid,rising,46.5228963085704,46.5228963085704,37.0532333524703,resolved,resolved,NaN,NaN,2,207,255,FB2312-baseline-awake,21,0.2,15,linear,10,1,6,0,0.0142922469858053,-1.97251344626126,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,1.025020571722,3.1834662495033,insufficient_improvement,insufficient_improvement,NaN,NaN,0,207,255,FB2312-baseline-awake,21,0.2,15,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,247,227,246,5574.76411550754,0.387009093210053,provisional_valid,rising,55.773413187816,55.773413187816,45.0262026053484,resolved,resolved,NaN,NaN,2,207,255,FB2312-baseline-awake,21,0.2,15,sine_squared,10,1,6,0,0.00926045561033195,-1.28443361387984,1,0
resolved,233,213,232,5532.72339528604,0.387479662061714,provisional_valid,pulse,10.0617249312293,0.187095976328589,10.0617249312293,insufficient_improvement,resolved,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.2,15,sine_squared,25,1,7,0,0.0130237809805303,-1.80702312336318,0,0
resolved,249,229,248,5597.91121301775,0.322978331482883,provisional_valid,rising,25.5607693660822,25.5607693660822,13.3504091617382,resolved,resolved,NaN,NaN,2,207,255,FB2312-baseline-awake,21,0.2,30,linear,10,1,8,0,0.0120912732602452,-1.59964925233427,0,0
resolved,249,229,248,6031.2932818919,0.282021642675716,provisional_valid,rising,19.9556111380075,19.9556111380075,7.95607359388308,resolved,insufficient_improvement,NaN,NaN,1,207,255,FB2312-baseline-awake,21,0.2,30,linear,25,1,23,0,0.0904458939757351,-11.5953593568046,0,0
resolved,249,229,248,5560.83035724698,0.356028020044751,provisional_valid,rising,29.5957504293696,29.5957504293696,16.6878587267127,resolved,resolved,NaN,NaN,2,207,255,FB2312-baseline-awake,21,0.2,30,sine_squared,10,1,8,0,0.00538712789199636,-0.730509636911147,1,0
resolved,232,212,231,5468.39745033139,0.41398802682886,provisional_valid,rising,25.2501096989334,25.2501096989334,14.0339563654066,resolved,resolved,NaN,NaN,2,207,255,FB2312-baseline-awake,21,0.2,30,sine_squared,25,1,6,0,0.00231585280718449,-0.327458814125703,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,3.98800233910737,-7.92102032917494,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,5,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-1.1576085447174,-13.0368120852101,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,5,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,3.94287473761933,-7.96716787013712,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-1.3208174157198,-13.2608811778775,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,6.364103824725,-5.51860374317253,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,15,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,2.58493300652141,-9.21416459659682,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,15,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,6.9052933370449,-5.00527251932353,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,2.544312066651,-9.24892850725198,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,5.20098990346645,-6.65029904545026,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,30,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,4.45211966872584,-7.37994614839235,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,30,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,5.6211644242906,-6.21927114854966,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,4.257132266265,-7.59418542138442,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.02,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,5.48420241343856,-6.49633292685105,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,5,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-6.49731721297554,-16.3329793258718,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,5,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,5.48195052329653,-6.37118137542705,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-6.71609367905911,-16.311785156897,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,9.74902145350591,-2.26024318526755,search_boundary_unresolved,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,15,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,0.564447502933079,-11.2166579655868,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,15,linear,25,1,NaN,0,NaN,NaN,0,0
best_model_unresolved,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,11.1358976033805,11.1358976033805,-0.971618638548904,search_boundary_unresolved,insufficient_improvement,NaN,NaN,1,321,359,FB2312-baseline-awake,22,0.05,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,0.42010220095833,-11.3521104305653,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,6.94103277539768,-4.95952370043001,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,30,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,5.04784634025602,-6.795180779468,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,30,linear,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,8.06814509948833,-3.8085789616987,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,4.50605798100598,-7.38630044425563,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.05,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,343,323,342,5800.8798952343,0.295638860842839,provisional_valid,rising,12.0812224917109,12.0812224917109,1.30310644918518,resolved,insufficient_improvement,NaN,NaN,1,321,359,FB2312-baseline-awake,22,0.1,5,linear,10,1,-2,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-5.62809412152234,-13.5882364052104,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.1,5,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,343,323,342,5800.8798952343,0.295638860842839,provisional_valid,rising,11.9235893848319,11.9235893848319,1.98098689128996,resolved,insufficient_improvement,NaN,NaN,1,321,359,FB2312-baseline-awake,22,0.1,5,sine_squared,10,1,-2,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-5.46629197521968,-13.6730544574189,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.1,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
best_model_unresolved,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,14.7713351352451,14.7713351352451,2.4698912342574,search_boundary_unresolved,insufficient_improvement,NaN,NaN,1,321,359,FB2312-baseline-awake,22,0.1,15,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.32189118775329,-14.1197455375702,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.1,15,linear,25,1,NaN,0,NaN,NaN,0,0
best_model_unresolved,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,17.3552039540471,17.3552039540471,5.09525888023356,search_boundary_unresolved,insufficient_improvement,NaN,NaN,1,321,359,FB2312-baseline-awake,22,0.1,15,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-2.65269380110851,-14.4491957569149,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.1,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,9.74902145350591,-2.26024318526755,search_boundary_unresolved,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.1,30,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,5.94941670630455,-5.91541290450226,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.1,30,linear,25,1,NaN,0,NaN,NaN,0,0
best_model_unresolved,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,12.2288130242984,12.2288130242984,0.25357204911087,search_boundary_unresolved,insufficient_improvement,NaN,NaN,1,321,359,FB2312-baseline-awake,22,0.1,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,4.71238612579418,-7.25197475526088,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.1,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,343,323,342,5800.8798952343,0.413424211828551,provisional_valid,rising,22.1099844227553,22.1099844227553,17.3951665102796,resolved,resolved,NaN,NaN,2,321,359,FB2312-baseline-awake,22,0.2,5,linear,10,1,-2,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,8.27204060900695,-12.4054683022258,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.2,5,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,343,323,342,5800.8798952343,0.413424211828551,provisional_valid,rising,21.2834546746273,21.2834546746273,18.5422202966169,resolved,resolved,NaN,NaN,2,321,359,FB2312-baseline-awake,22,0.2,5,sine_squared,10,1,-2,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,8.20689833713379,-12.7689231914323,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.2,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
resolved,344,324,343,5768.40154016968,0.421382342532357,provisional_valid,rising,27.8051243691496,27.8051243691496,16.0458256702918,resolved,search_boundary_unresolved,NaN,NaN,2,321,359,FB2312-baseline-awake,22,0.2,15,linear,10,1,-1,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-6.19884176651013,-13.2484024996731,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.2,15,linear,25,1,NaN,0,NaN,NaN,0,0
resolved,344,324,343,5768.40154016968,0.421382342532357,provisional_valid,rising,35.08440995776,35.08440995776,25.5205051909171,resolved,search_boundary_unresolved,NaN,NaN,2,321,359,FB2312-baseline-awake,22,0.2,15,sine_squared,10,1,-1,1,0,0,1,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,-6.64541775047804,-13.9822099226973,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.2,15,sine_squared,25,1,NaN,0,NaN,NaN,0,0
best_model_unresolved,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,14.7713351352451,14.7713351352451,2.4698912342574,search_boundary_unresolved,insufficient_improvement,NaN,NaN,1,321,359,FB2312-baseline-awake,22,0.2,30,linear,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,7.43890356730409,-4.47807491819833,insufficient_improvement,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.2,30,linear,25,1,NaN,0,NaN,NaN,0,0
best_model_unresolved,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,20.4010180302413,20.4010180302413,8.0955354228572,search_boundary_unresolved,insufficient_improvement,NaN,NaN,1,321,359,FB2312-baseline-awake,22,0.2,30,sine_squared,10,1,NaN,0,NaN,NaN,0,0
no_model_evidence,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,9.09454280014201,-3.28243649936681,resolved,insufficient_improvement,NaN,NaN,0,321,359,FB2312-baseline-awake,22,0.2,30,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,371,376,FB2312-baseline-awake,23,0.02,5,linear,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,371,376,FB2312-baseline-awake,23,0.02,5,linear,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,371,376,FB2312-baseline-awake,23,0.02,5,sine_squared,10,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,371,376,FB2312-baseline-awake,23,0.02,5,sine_squared,25,1,NaN,0,NaN,NaN,0,0
insufficient_clean_context,NaN,NaN,NaN,NaN,NaN,onset_unresolved,none,NaN,NaN,NaN,insufficient_clean_context,insufficient_clean_context,NaN,NaN,0,371,376,FB2312-baseline-awake,23,0.02,15,linear,10,1,NaN,0,NaN,NaN,0,0
