RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,SourceRawSHA256
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,15,48,564,573,564,568,446,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,16,49,583,666,583,662,4016,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,17,50,669,683,673,683,1602,20,6,0,14,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,18,51,687,706,687,706,1251,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,19,52,727,768,727,768,2846,20,20,0,0,0,3840.56451159522,3840.56451159522,valid,valid,0.0579186932525383,0.0579186932525383,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,20,53,770,773,770,773,617,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,21,54,782,784,782,784,201,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,22,55,786,792,786,792,1264,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,23,56,796,801,796,801,808,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,24,57,1009,1033,1016,1032,480,20,20,0,0,0,3642.51125,3642.51125,valid,valid,0.150464188683014,0.150464188683014,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,25,58,1074,1121,1074,1121,1109,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,26,59,1157,1167,1159,1163,650,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,27,60,1170,1176,1171,1173,214,20,20,0,0,0,1273.45490654206,1273.45490654206,valid,valid,0.0328613362684154,0.0328613362684154,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,28,61,1185,1189,1185,1188,347,20,20,0,0,0,5634.97766570605,5634.97766570605,valid,valid,0.0435655025750674,0.0435655025750674,0,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,29,62,1191,1195,1191,1195,332,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,3,30,63,1197,1199,1197,1199,315,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,4,1,64,20,23,20,22,211,20,19,1,0,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,4,2,65,271,295,274,278,402,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/surge-full-movie-measurement-20260910/FB2316-baseline/challenge,sink,5,1,66,65,68,65,68,336,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,b425c53c7417a4e39a89d6edd0db83f7e199d0dccc8fccf0ccf9e482a34938fe
