Session,Case,Frame,RecipePeak1Parent,RecipePeak2Parent,SupportState,Outcome,PreviousCandidates,MinimumPreviousHistoryFrames,MarkerDistanceUm,SaddleDropFraction
FB2411,approach_pair,154,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,155,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,156,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,157,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,158,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,159,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,160,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,161,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,162,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,163,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,164,3,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,165,4,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,166,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,167,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,168,4,6,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,169,4,6,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,170,3,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,171,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,172,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,173,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,174,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,175,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,176,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,177,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,178,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,179,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,approach_pair,180,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,101,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,102,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,103,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,104,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,105,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,106,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,107,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,108,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,109,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,110,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,111,1,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,112,2,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,113,4,7,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,114,0,5,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,115,0,3,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,116,0,1,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,117,1,1,recipe_peaks_in_one_native_candidate,insufficient_history,2,1,NaN,NaN
FB2411,crossing_pair,118,0,3,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,119,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,120,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,121,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,122,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,123,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,124,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,125,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,126,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,127,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,128,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,129,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,130,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,131,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,132,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,133,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,134,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,135,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,136,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,137,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,138,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,139,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,140,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,141,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,142,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,143,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,144,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,145,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,146,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,147,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,148,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,149,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,150,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,151,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,152,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,153,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,154,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,155,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,156,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,157,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,158,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,159,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,160,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,161,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,162,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,163,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,164,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,165,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,166,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,167,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,168,6,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,169,6,4,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,170,7,3,recipe_peaks_in_separate_native_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,171,9,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,172,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,173,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,174,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,175,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,176,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,177,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,178,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,179,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
FB2411,crossing_pair,180,0,0,one_or_both_recipe_peaks_outside_admitted_candidates,,NaN,NaN,NaN,NaN
